timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728463251642942000,212,1618,588,0,503,676
1728463251643784000,396,1625,458,0,623,589
1728463251644625000,597,1637,256,0,661,471
1728463251645467000,805,1505,0,31,676,407
1728463251646309000,1020,1361,0,132,690,218
1728463251647151000,1219,1194,0,228,697,138
1728463251647993000,1384,975,0,340,658,54
1728463251648835000,1504,761,97,466,607,0
1728463251649677000,1576,543,250,576,530,0
1728463251650519000,1595,320,441,671,487,0
1728463251651361000,1552,162,664,744,367,0
1728463251652203000,1500,41,890,800,249,47
1728463251653045000,1367,0,1125,835,144,138
1728463251653887000,1053,0,1307,925,73,273
1728463251654729000,824,8,1539,866,10,411
1728463251655571000,677,117,1646,784,0,474
1728463251656413000,490,260,1720,670,0,586
1728463251657255000,313,442,1726,567,0,686
1728463251658097000,139,655,1667,448,18,761
1728463251658939000,17,872,1569,326,64,808
1728463251659781000,1431,900,23,441,944,85
1728463251661465000,1593,469,322,778,772,0
1728463251662307000,1568,285,527,935,650,0
1728463251663149000,1511,136,752,996,504,0
1728463251663991000,1392,10,989,1088,372,66
1728463251664833000,1231,0,1198,1142,235,169
1728463251665675000,1012,36,1429,1149,130,299
1728463251666517000,842,33,1652,1124,82,500
1728463251667358000,628,203,1731,1066,0,752
1728463251668200000,418,304,1736,954,0,806
1728463251669042000,237,512,1711,801,0,945
1728463251669884000,92,730,1644,649,5,1049
1728463251670726000,0,935,1517,476,83,1124
1728463251671568000,0,1147,1330,329,202,1168
1728463251672410000,0,1327,1131,197,326,1168
1728463251673251000,37,1451,891,93,444,1111
1728463251674093000,154,1575,682,30,596,1034
1728463251674935000,321,1624,451,0,719,934
1728463251675777000,407,1604,232,37,797,832
1728463251676619000,676,1531,126,0,885,601
1728463251677461000,902,1426,2,37,944,482
1728463251678303000,1144,1256,0,194,980,298
1728463251679144000,1311,1056,0,322,965,165
1728463251679986000,1461,853,52,494,933,64
1728463251680828000,1562,624,192,666,849,0
1728463251681670000,1592,421,372,810,740,0
1728463251682512000,1571,327,576,933,612,0
1728463251683354000,1492,139,815,1043,480,2
1728463251684076000,1359,0,1040,1110,389,88
1728463251684917000,1193,0,1248,1149,238,201
1728463251685759000,1008,0,1437,1173,162,353
1728463251686601000,778,29,1600,1113,0,509
1728463251687443000,666,170,1745,1047,0,676
1728463251688285000,368,362,1728,914,0,850
1728463251689127000,201,569,1697,764,0,971
1728463251689969000,50,785,1612,602,22,1064
1728463251690810000,0,993,1465,448,122,1133
1728463251691652000,0,1200,1274,282,229,1168
1728463251692493000,0,1378,1074,165,350,1151
1728463251693335000,49,1508,847,74,496,1099
1728463251694177000,201,1593,591,5,631,1022
1728463251695019000,370,1640,394,0,746,903
1728463251695861000,623,1620,185,0,821,666
1728463251696702000,744,1631,50,9,922,532
1728463251697641000,1034,1443,0,117,971,386
1728463251698483000,1199,1206,0,213,988,262
1728463251699325000,1359,1002,0,379,968,129
1728463251700167000,1486,785,89,541,920,46
1728463251701009000,1569,576,224,704,832,0
1728463251701851000,1599,366,420,848,705,0
1728463251702693000,1532,192,634,953,578,0
1728463251703535000,1448,55,861,1060,448,29
