timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728463912518790000,123,1570,709,2,907,624
1728463912519632000,291,1628,483,79,965,463
1728463912520475000,485,1631,279,217,997,314
1728463912521318000,704,1569,98,368,1003,196
1728463912522161000,925,1454,2,538,936,78
1728463912523003000,1120,1290,0,686,847,0
1728463912523844000,1298,1095,0,821,737,0
1728463912524685000,1487,910,0,922,621,26
1728463912525527000,1565,658,130,1039,448,0
1728463912526369000,1584,562,321,1163,360,73
1728463912527211000,1588,254,538,1178,244,250
1728463912528053000,1517,117,773,1193,122,417
1728463912528895000,1390,0,1007,1156,46,585
1728463912529736000,1228,0,1216,1064,0,752
1728463912530577000,1032,0,1405,922,0,882
1728463912531419000,827,37,1573,764,0,1000
1728463912532261000,709,154,1677,600,25,1113
1728463912533103000,456,326,1708,435,126,1185
1728463912533946000,202,533,1705,332,245,1228
1728463912534789000,42,741,1646,237,380,1216
1728463912535631000,0,962,1482,53,517,1195
1728463912536473000,0,1183,1313,0,638,1097
1728463912537314000,0,1352,1107,0,759,924
1728463912538156000,42,1489,873,0,846,752
1728463912538998000,170,1592,657,4,922,585
1728463912539840000,334,1635,426,109,975,415
1728463912540683000,538,1609,237,250,998,281
1728463912541525000,672,134,1647,924,0,1131
1728463912543209000,253,477,1707,541,132,1369
1728463912544051000,106,693,1645,383,271,1413
1728463912544893000,5,901,1561,270,410,1423
1728463912545735000,0,1117,1447,134,616,1392
1728463912546577000,0,1333,1217,29,741,1243
1728463912547419000,4,1486,984,0,846,1102
1728463912548261000,125,1574,706,0,966,898
1728463912549103000,279,1625,482,0,1057,709
1728463912549945000,480,1632,282,93,1132,534
1728463912550787000,700,1561,123,261,1157,365
1728463912551629000,885,1441,2,440,1153,224
1728463912552471000,1108,1297,0,610,1083,87
1728463912553313000,1298,1103,0,791,970,0
1728463912554154000,1451,893,23,942,833,0
1728463912554996000,1546,713,155,1095,700,0
1728463912555838000,1582,533,320,1246,546,0
1728463912556680000,1601,197,526,1281,458,114
1728463912557522000,1493,43,750,1372,314,304
1728463912558364000,1392,1,992,1381,149,496
1728463912559206000,1231,1,1224,1344,49,686
1728463912559964000,1035,0,1410,1230,0,858
1728463912560805000,821,37,1575,1062,0,1026
1728463912561647000,611,167,1673,873,0,1173
1728463912562489000,497,320,1720,692,38,1279
1728463912563331000,276,517,1705,515,162,1381
1728463912564173000,64,738,1619,392,302,1425
1728463912565015000,0,960,1504,258,448,1423
1728463912565857000,0,1163,1327,45,612,1331
1728463912566698000,0,1334,1103,0,754,1192
1728463912567539000,18,1482,876,0,878,1042
1728463912568381000,163,1587,644,0,984,851
1728463912569223000,332,1636,425,13,1079,669
1728463912570065000,528,1620,235,139,1141,489
1728463912570907000,754,1538,82,298,1163,335
1728463912571749000,960,1413,0,482,1141,181
1728463912572590000,1150,1248,0,661,1060,64
1728463912573456000,1311,1036,0,821,929,0
1728463912574297000,1467,844,66,978,799,5
1728463912575139000,1572,608,270,1114,651,0
1728463912575981000,1586,386,481,1230,522,71
1728463912576823000,1577,261,633,1309,348,277
1728463912577665000,1491,82,785,1377,235,383
1728463912578507000,1363,0,1054,1381,117,544
1728463912579349000,1192,0,1270,1308,43,742
1728463912580190000,983,0,1453,1182,0,914
1728463912581032000,782,75,1608,1017,0,1062
1728463912581874000,554,197,1699,834,0,1208
1728463912582716000,357,455,1708,637,81,1295
1728463912583558000,201,649,1681,476,209,1377
1728463912584400000,48,805,1595,341,369,1428
1728463912585242000,0,946,1458,192,547,1408
1728463912586084000,0,1143,1257,109,698,1311
1728463912586836000,0,1323,1042,18,832,1154
1728463912587677000,64,1499,822,0,901,1004
1728463912588519000,203,1610,583,0,1019,810
1728463912589361000,382,1633,382,34,1095,620
1728463912590203000,581,1613,194,171,1148,442
1728463912591045000,798,1508,52,344,1164,293
1728463912591887000,1009,1376,0,527,1120,146
1728463912592728000,1202,1199,0,712,1026,50
1728463912593569000,1330,981,0,873,893,0
1728463912594411000,1492,791,87,1015,762,5
1728463912595253000,1497,549,245,1205,597,37
1728463912596095000,1520,361,469,1310,449,84
1728463912596937000,1530,185,629,1307,321,221
1728463912597779000,1460,55,880,1379,207,407
1728463912598621000,1320,14,1111,1370,98,587
1728463912599462000,1141,0,1313,1283,23,774
1728463912600322000,924,0,1487,1141,0,945
1728463912601164000,722,100,1624,962,0,1099
1728463912602005000,514,250,1719,778,10,1228
1728463912602847000,312,440,1780,595,106,1346
1728463912603689000,163,641,1690,429,235,1462
1728463912604531000,21,859,1562,301,378,1456
1728463912605373000,27,1090,1379,164,546,1347
1728463912606215000,39,1278,1186,56,666,1212
1728463912607057000,50,1433,960,0,801,1040
1728463912607898000,101,1556,773,0,935,951
1728463912608740000,245,1615,535,0,1035,756
1728463912609582000,437,1632,332,68,1120,576
1728463912610424000,644,1586,161,218,1147,405
1728463912611266000,856,1472,29,398,1154,257
1728463912612108000,1057,1293,0,578,1103,117
1728463912612949000,1253,1145,0,757,1008,23
1728463912613787000,1414,938,8,914,866,0
1728463912614629000,1520,693,121,1061,728,0
1728463912615471000,1567,400,276,1189,634,0
1728463912616313000,1607,250,476,1301,461,95
1728463912617155000,1532,106,721,1365,245,267
1728463912617998000,1432,26,943,1388,181,453
1728463912618840000,1279,5,1162,1344,74,653
1728463912619681000,1088,0,1367,1250,2,818
1728463912620522000,873,17,1533,1103,0,988
1728463912621364000,668,122,1649,934,0,1133
1728463912622206000,466,285,1725,777,20,1261
1728463912623048000,240,482,1722,581,132,1366
1728463912623891000,112,690,1646,382,282,1416
1728463912624733000,0,912,1535,252,410,1426
1728463912625574000,0,1160,1376,106,576,1386
1728463912626416000,0,1337,1168,17,715,1266
1728463912627266000,0,1519,946,0,839,1103
1728463912628108000,137,1567,705,0,961,904
1728463912628950000,287,1627,491,2,1056,709
1728463912629792000,485,1618,277,110,1130,522
1728463912630634000,699,1564,114,261,1153,363
1728463912631476000,902,1440,10,437,1148,220
1728463912632318000,1124,1274,0,637,1099,98
1728463912633159000,1300,1089,0,795,981,10
1728463912634001000,1446,877,29,944,832,0
1728463912634843000,1546,658,149,1090,690,0
1728463912635685000,1658,471,285,1209,521,0
1728463912636527000,1589,381,522,1344,397,117
1728463912637369000,1558,175,762,1363,272,297
1728463912638212000,1392,0,1001,1385,149,501
1728463912639054000,1227,2,1216,1330,49,690
1728463912639896000,1034,0,1410,1211,0,864
1728463912640748000,826,42,1570,1061,0,1026
1728463912641590000,612,166,1671,878,0,1170
1728463912642432000,413,325,1728,676,37,1284
1728463912643274000,302,534,1704,510,160,1388
1728463912644117000,77,745,1626,397,310,1430
1728463912644959000,0,962,1493,257,458,1415
1728463912645801000,0,1163,1344,153,610,1354
1728463912646643000,0,1344,1106,0,749,1199
1728463912647485000,4,1487,864,0,874,1023
1728463912648327000,173,1596,643,0,992,860
1728463912649169000,337,1632,423,27,1080,658
