timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728461439538926000,425,5,762,341,21,82
1728461439539768000,314,64,824,330,0,133
1728461439540609000,207,145,844,311,0,192
1728461439541451000,117,248,850,292,0,238
1728461439542292000,42,389,801,242,0,256
1728461439543133000,0,433,746,192,25,299
1728461439543974000,33,551,656,138,0,327
1728461439544816000,322,50,800,502,30,186
1728461439546500000,134,265,912,430,0,341
1728461439547342000,106,354,792,376,0,328
1728461439548183000,39,490,761,292,39,405
1728461439549024000,0,541,687,242,10,480
1728461439549866000,0,638,590,167,58,501
1728461439550707000,0,719,482,96,109,520
1728461439551549000,39,767,354,47,170,501
1728461439552391000,122,799,242,9,241,484
1728461439553233000,214,840,133,0,350,421
1728461439554075000,320,762,53,0,345,370
1728461439554916000,466,719,0,10,393,302
1728461439555757000,522,648,0,0,418,215
1728461439556598000,609,565,0,28,436,125
1728461439557440000,685,437,0,94,422,164
1728461439558282000,737,437,50,196,439,0
1728461439559124000,791,233,144,263,392,1
1728461439559965000,788,133,242,331,346,0
1728461439560806000,757,54,352,393,306,0
1728461439561648000,693,0,471,448,237,0
1728461439562489000,610,0,587,488,166,10
1728461439563331000,529,0,685,503,101,48
1728461439564173000,418,0,767,513,55,125
1728461439565015000,313,72,817,503,18,205
1728461439565857000,189,133,850,488,0,279
1728461439566699000,100,267,842,407,0,338
1728461439567541000,36,346,732,356,0,503
1728461439568382000,0,545,745,289,0,448
1728461439569223000,0,568,661,202,18,497
1728461439570065000,0,661,570,133,64,517
1728461439570906000,2,731,449,77,113,514
1728461439571748000,68,789,329,34,180,501
1728461439572589000,146,814,229,1,257,461
1728461439573431000,242,802,114,0,309,396
1728461439574272000,338,751,42,0,395,354
1728461439575113000,461,702,0,0,388,277
1728461439575954000,485,613,0,66,420,224
1728461439576795000,610,528,0,29,434,151
1728461439577637000,706,429,74,117,462,81
1728461439578479000,776,301,78,202,421,20
1728461439579321000,788,203,161,274,391,0
1728461439580224000,773,112,262,346,341,0
1728461439581066000,738,34,373,407,290,0
1728461439581907000,681,0,508,450,213,0
1728461439582748000,576,0,615,476,148,26
1728461439583589000,491,0,690,495,93,79
1728461439584431000,401,29,778,520,42,137
1728461439585273000,288,74,835,501,1,210
1728461439586115000,242,164,864,456,0,298
1728461439586957000,45,267,833,360,0,349
1728461439587799000,9,356,895,353,16,429
1728461439588640000,0,489,740,274,0,476
1728461439589481000,0,586,638,194,34,496
1728461439590322000,0,677,533,128,81,516
1728461439591163000,18,757,418,69,138,522
1728461439592005000,90,794,303,22,207,494
1728461439592847000,165,808,280,0,276,459
1728461439593599000,264,797,81,0,320,458
1728461439594441000,373,842,8,0,368,329
1728461439595282000,485,663,0,0,418,249
1728461439596123000,685,587,34,33,391,172
1728461439596965000,597,500,18,122,420,114
1728461439597807000,720,448,18,118,437,26
1728461439598649000,776,290,98,220,418,13
1728461439599490000,782,175,195,300,373,0
1728461439600332000,770,93,298,369,328,0
1728461439601173000,728,21,409,417,269,0
1728461439602014000,661,0,533,465,200,0
1728461439602855000,576,0,631,485,128,42
1728461439603696000,462,0,722,507,85,100
1728461439604538000,382,45,794,504,45,158
1728461439605380000,264,97,846,489,0,239
1728461439606222000,282,171,897,466,0,320
1728461439607064000,9,290,868,436,0,394
1728461439607906000,0,486,801,305,0,426
1728461439608747000,0,517,707,252,0,476
1728461439609588000,0,618,617,177,45,506
1728461439610429000,0,697,511,109,93,512
1728461439611270000,32,766,394,64,164,504
1728461439612112000,98,797,277,20,225,477
1728461439612954000,181,805,162,0,284,448
1728461439613796000,286,778,125,0,338,390
1728461439614638000,394,743,0,0,386,304
1728461439615479000,508,704,0,0,415,239
1728461439616320000,624,543,0,42,442,165
1728461439617161000,773,469,2,75,417,101
1728461439618003000,706,377,45,105,418,66
1728461439618845000,783,261,117,244,389,0
1728461439619686000,792,167,224,313,368,0
1728461439620550000,767,79,335,378,312,0
1728461439621391000,708,13,448,431,249,0
1728461439622232000,637,2,555,473,192,9
1728461439623073000,538,0,670,501,122,36
1728461439623915000,450,0,751,509,68,96
1728461439624757000,342,28,794,506,29,185
1728461439625599000,233,154,842,490,0,253
1728461439626441000,148,161,844,453,23,320
1728461439627282000,151,290,832,386,0,401
1728461439628123000,0,421,762,322,0,441
1728461439628964000,0,546,689,235,13,484
1728461439629806000,0,634,591,151,55,511
1728461439630647000,0,715,481,92,100,520
1728461439631489000,47,772,360,47,162,506
1728461439632331000,119,807,249,4,235,472
1728461439633172000,194,810,154,0,293,424
1728461439634011000,301,781,57,0,349,375
1728461439634853000,421,731,0,0,386,329
1728461439635694000,530,643,0,2,420,180
1728461439636535000,612,449,0,43,521,132
1728461439637377000,714,421,0,107,398,76
1728461439638219000,750,329,54,196,424,31
1728461439639060000,788,234,138,253,399,2
1728461439639902000,784,137,244,322,352,0
1728461439640743000,754,59,357,389,298,0
1728461439641585000,697,5,474,434,231,0
1728461439642426000,626,0,584,480,154,0
1728461439643267000,533,0,686,498,106,66
1728461439644109000,410,13,770,509,58,128
1728461439644950000,314,66,820,508,10,189
1728461439645792000,229,149,792,467,0,314
1728461439646633000,138,322,834,437,0,320
1728461439647480000,43,314,808,369,0,401
1728461439648321000,0,466,750,296,0,458
1728461439649162000,0,562,663,213,26,493
1728461439650003000,0,650,562,146,64,510
1728461439650844000,0,733,459,89,122,513
1728461439651686000,64,774,331,32,181,501
1728461439652528000,148,782,215,0,290,463
1728461439653370000,320,798,114,0,306,421
1728461439654211000,322,770,46,0,351,363
1728461439655052000,450,704,0,0,396,276
1728461439655893000,558,633,0,0,410,287
1728461439656735000,642,506,0,50,417,69
1728461439657577000,708,301,2,114,503,52
1728461439658419000,776,320,82,197,412,20
1728461439659261000,786,211,175,280,385,0
1728461439660102000,781,117,268,349,341,0
