timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464608217249000,141,2713,1098,0,1362,998
1728464608218091000,373,2907,749,89,1463,762
1728464608218934000,669,2931,448,282,1521,546
1728464608219777000,984,2784,178,526,1545,374
1728464608220620000,1306,2463,9,776,1481,194
1728464608221462000,1595,1957,0,1015,1353,54
1728464608222304000,1874,1681,4,1196,1165,0
1728464608223146000,2325,1379,4,1365,971,10
1728464608223988000,2448,1016,282,1528,750,0
1728464608224830000,2511,727,517,1658,589,154
1728464608225673000,2508,437,656,1761,388,448
1728464608226516000,2456,186,1075,1838,254,591
1728464608227358000,2318,0,1420,1807,119,864
1728464608228200000,1871,4,1752,1663,14,1098
1728464608229042000,1584,0,2046,1452,1,1312
1728464608229884000,1282,17,2491,1208,0,1486
1728464608230726000,970,201,2598,939,32,1647
1728464608231569000,649,494,2669,711,178,1779
1728464608232412000,377,767,2657,517,354,1880
1728464608233255000,136,1021,2593,357,624,1906
1728464608234098000,0,1345,2457,224,818,1836
1728464608234940000,10,1623,1995,87,877,1668
1728464608235782000,0,1943,1675,0,1088,1467
1728464608236623000,21,2490,1360,0,1259,1203
1728464608237465000,192,2785,1007,0,1392,940
1728464608238308000,455,2936,678,138,1484,708
1728464608239151000,745,2905,373,356,1537,509
1728464608239994000,1066,2688,119,600,1522,326
1728464608240836000,1376,2339,0,855,1443,158
1728464608241678000,1668,1888,2,1074,1296,36
1728464608242520000,1951,1575,0,1249,1129,0
1728464608243362000,1047,2707,161,401,1767,605
1728464608244204000,1385,2392,0,682,1764,380
1728464608245047000,1672,1900,0,972,1672,165
1728464608245889000,1900,1617,4,1216,1500,37
1728464608246731000,2350,1298,34,1417,1288,5
1728464608247573000,2453,1044,203,1637,1065,0
1728464608248415000,2549,689,469,1815,815,11
1728464608249258000,2484,282,775,1941,688,218
1728464608250101000,2420,142,1133,2313,436,493
1728464608250943000,2288,0,1492,2345,249,782
1728464608251785000,1822,6,1824,2286,97,1065
1728464608252627000,1525,0,2092,1841,11,1320
1728464608253469000,1208,47,2520,1584,0,1545
1728464608254311000,888,219,2616,1292,0,1748
1728464608255153000,585,472,2657,1009,66,1936
1728464608255996000,394,796,2656,766,239,2076
1728464608256839000,129,1122,2577,569,469,2368
1728464608257720000,36,1427,2420,437,704,2358
1728464608258562000,0,1724,1947,266,929,2092
1728464608259405000,0,1995,1650,107,1130,1921
1728464608260247000,34,2555,1294,0,1315,1600
1728464608261089000,250,2816,932,0,1498,1282
1728464608261931000,505,2929,599,21,1633,1002
1728464608262774000,807,2862,324,224,1728,754
1728464608263617000,1129,2625,87,469,1777,533
1728464608264459000,1439,2240,18,761,1745,314
1728464608265302000,1728,1832,9,1033,1621,138
1728464608266144000,1976,1544,2,1266,1450,16
1728464608266986000,2382,1210,64,1459,1231,0
1728464608267828000,2471,861,381,1662,975,0
1728464608268671000,2504,538,650,1826,789,89
1728464608269514000,2482,330,898,2242,556,383
1728464608270356000,2402,83,1242,2336,392,566
1728464608271526000,2079,14,1594,2342,199,867
1728464608272369000,1735,0,1917,2241,73,1152
1728464608273211000,1442,8,2153,1776,0,1393
1728464608274053000,1138,85,2544,1508,0,1602
1728464608274895000,802,298,2636,1218,0,1800
1728464608275738000,509,579,2656,925,116,1974
1728464608276581000,249,912,2634,718,312,2122
1728464608277424000,45,1254,2547,505,540,2363
1728464608278266000,0,1504,2191,301,850,2330
1728464608279108000,0,1740,1863,138,1062,2008
1728464608279950000,0,1984,1554,16,1230,1776
1728464608280791000,85,2632,1199,0,1362,1512
1728464608281633000,308,2872,839,0,1539,1216
1728464608282475000,584,2929,525,66,1660,927
1728464608283318000,893,2811,245,282,1745,693
1728464608284161000,1221,2537,46,566,1781,459
1728464608284594000,1529,2021,13,850,1725,269
1728464608285437000,1815,1743,14,1113,1585,109
1728464608286279000,2047,1443,4,1329,1408,0
1728464608287121000,2472,1107,154,1541,1148,0
1728464608287963000,2559,770,378,1722,904,0
1728464608288806000,2412,486,634,1954,688,162
1728464608289648000,2470,233,986,2294,502,352
1728464608290491000,2361,34,1328,2353,337,645
1728464608291333000,1941,8,1673,2317,162,946
1728464608292175000,1662,1,1971,2087,56,1212
1728464608293017000,1356,0,2224,1712,0,1436
1728464608293859000,1026,141,2574,1414,0,1658
1728464608294701000,692,365,2651,1120,9,1864
1728464608295544000,433,661,2663,855,162,2028
1728464608296387000,180,975,2627,658,365,2346
1728464608297229000,0,1327,2508,437,613,2359
1728464608298065000,0,1626,2160,245,842,2312
1728464608298908000,0,1884,1888,105,1099,1976
1728464608299750000,0,2375,1454,0,1231,1726
1728464608300592000,135,2715,1091,0,1417,1422
1728464608301434000,377,2899,736,0,1583,1138
1728464608302277000,673,2908,439,116,1693,855
1728464608303120000,980,2752,185,361,1762,634
1728464608303962000,1319,2447,23,629,1772,411
1728464608304805000,1621,1941,0,923,1698,180
1728464608305647000,1879,1664,0,1172,1520,58
1728464608306489000,2324,1355,5,1376,1334,0
1728464608307331000,2424,1088,130,1570,1091,0
1728464608308173000,2490,791,411,1780,857,0
1728464608309016000,2503,485,732,1939,650,153
1728464608309858000,2446,177,1088,2303,453,429
1728464608310700000,2311,4,1437,2349,277,730
1728464608311555000,1872,5,1770,2296,125,1020
1728464608312397000,1577,1,2047,1888,21,1277
1728464608313239000,1276,18,2496,1631,2,1500
1728464608314081000,955,188,2600,1344,7,1714
1728464608314923000,645,425,2668,1056,83,1908
1728464608315766000,423,741,2658,816,206,2063
1728464608316609000,203,1055,2619,606,421,2348
1728464608317451000,41,1380,2496,405,650,2371
1728464608318293000,49,1684,2005,233,893,2173
1728464608319136000,0,1945,1687,78,1100,1911
1728464608319978000,13,2480,1349,0,1276,1643
1728464608320820000,194,2784,1002,0,1468,1358
1728464608321662000,456,2922,650,0,1615,1054
1728464608322505000,746,2883,370,170,1715,794
1728464608323348000,1076,2661,106,401,1785,590
1728464608324191000,1383,2342,0,706,1756,354
1728464608325029000,1696,1881,0,996,1663,171
1728464608325871000,1928,1593,10,1224,1492,29
1728464608326713000,2333,1313,54,1399,1261,0
1728464608327555000,2464,936,261,1600,1023,0
1728464608328398000,2506,598,601,1803,832,58
1728464608329241000,2503,343,839,2036,612,239
1728464608330084000,2416,134,1180,2320,414,509
1728464608330926000,2264,10,1522,2339,226,804
1728464608331768000,1791,9,1859,2266,92,1088
1728464608332610000,1497,0,2114,1831,0,1332
1728464608333452000,1195,49,2511,1558,0,1535
1728464608334294000,860,258,2611,1264,0,1767
1728464608335136000,570,521,2663,981,94,1943
1728464608335979000,293,873,2644,756,261,2077
1728464608336821000,107,1202,2554,576,512,2342
1728464608337663000,4,1513,2325,356,770,2343
1728464608338518000,14,1814,1915,178,980,2030
1728464608339360000,0,2028,1605,34,1146,1857
1728464608340202000,65,2562,1258,0,1328,1566
1728464608341044000,255,2826,907,0,1508,1272
1728464608341886000,527,2930,595,23,1642,987
1728464608342729000,828,2856,298,231,1736,743
1728464608343572000,1168,2596,79,495,1773,522
1728464608344415000,1465,2140,17,788,1734,306
1728464608345257000,1763,1805,20,1053,1604,125
1728464608346099000,2032,1509,4,1280,1425,1
1728464608346941000,2451,1163,134,1485,1186,0
1728464608347783000,2546,836,344,1699,932,0
1728464608348626000,2573,535,585,1920,736,93
1728464608349469000,2488,277,919,2253,545,306
1728464608350312000,2380,74,1260,2336,362,577
1728464608351154000,2024,16,1610,2332,199,888
1728464608351998000,1724,10,1922,2232,66,1160
1728464608352840000,1414,0,2172,1768,0,1392
1728464608353682000,1088,98,2559,1478,0,1613
1728464608354524000,766,320,2643,1186,0,1819
1728464608355367000,490,600,2664,916,126,2000
1728464608356210000,217,947,2631,679,327,2113
1728464608357052000,21,1226,2568,498,563,2360
1728464608357894000,0,1528,2250,290,804,2344
1728464608358736000,0,1839,1855,137,1008,2015
1728464608359578000,0,2076,1524,2,1208,1772
1728464608360420000,106,2645,1168,0,1365,1479
1728464608361262000,331,2867,822,0,1550,1190
1728464608362104000,608,2936,502,66,1666,915
1728464608362947000,930,2796,234,302,1760,678
1728464608363790000,1250,2528,39,570,1776,463
1728464608364632000,1542,1999,4,862,1716,247
1728464608365482000,1840,1733,4,1116,1585,89
1728464608366324000,2047,1542,0,1357,1384,0
1728464608367166000,2400,1195,117,1556,1150,0
1728464608368008000,2482,855,366,1754,918,0
1728464608368850000,2524,458,669,1904,697,129
1728464608369693000,2464,224,1009,2287,494,378
1728464608370535000,2341,34,1369,2343,320,669
1728464608371377000,1920,14,1702,2318,157,971
1728464608372219000,1641,1,1997,2071,58,1223
1728464608373061000,1336,0,2339,1702,0,1454
1728464608373903000,1018,142,2592,1403,0,1668
1728464608374745000,697,379,2660,1117,8,1880
1728464608375588000,466,666,2671,854,159,2046
1728464608376431000,251,989,2614,633,378,2345
1728464608377273000,0,1324,2476,498,608,2381
1728464608378115000,0,1636,2057,320,847,2324
1728464608378971000,0,1916,1764,98,1063,1958
1728464608379813000,0,2403,1434,0,1242,1696
1728464608380655000,156,2728,1075,0,1425,1406
1728464608381497000,400,2904,724,0,1592,1112
1728464608382339000,685,2918,434,132,1696,840
1728464608383182000,1010,2737,183,370,1766,629
1728464608384025000,1317,2429,9,656,1761,415
1728464608384868000,1635,1926,0,931,1704,202
1728464608385710000,1900,1639,52,1194,1534,50
1728464608386552000,2321,1285,113,1377,1332,21
1728464608387394000,2443,986,306,1583,1098,26
1728464608388236000,2526,680,517,1776,852,2
1728464608389079000,2510,383,748,1927,642,192
1728464608389922000,2436,151,1101,2307,450,449
1728464608390764000,2308,0,1445,2340,273,753
