timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728462871198069000,634,13,466,500,0,297
1728462871198910000,597,0,554,337,0,348
1728462871199751000,554,0,657,343,0,429
1728462871200592000,450,0,744,274,0,477
1728462871201434000,353,34,802,201,43,512
1728462871202275000,239,117,839,122,73,529
1728462871203117000,148,210,847,81,133,517
1728462871203959000,46,314,814,26,205,498
1728462871204801000,18,425,756,0,265,463
1728462871205642000,0,530,677,0,312,394
1728462871206483000,0,621,583,0,360,338
1728462871207324000,0,814,455,20,414,218
1728462871208165000,74,832,359,25,395,165
1728462871209007000,765,85,299,570,74,140
1728462871209849000,726,21,414,562,34,226
1728462871210690000,658,0,541,530,0,301
1728462871211532000,576,0,628,471,0,381
1728462871212373000,477,0,714,402,0,430
1728462871213215000,372,111,792,331,0,480
1728462871214056000,253,133,834,249,23,535
1728462871214898000,150,117,847,180,133,581
1728462871215740000,85,245,819,114,154,580
1728462871216582000,8,370,765,41,157,568
1728462871217423000,58,510,704,13,247,535
1728462871218264000,0,610,605,0,322,477
1728462871219105000,0,691,497,0,386,397
1728462871219946000,23,764,382,0,421,325
1728462871220788000,94,791,271,26,448,234
1728462871221630000,197,803,162,68,477,165
1728462871222472000,292,800,78,133,468,106
1728462871223314000,394,732,14,217,461,40
1728462871224156000,516,663,0,303,437,2
1728462871224998000,605,576,0,362,355,69
1728462871225839000,677,453,0,429,301,74
1728462871226680000,757,385,0,472,264,42
1728462871227521000,783,257,122,519,170,21
1728462871228363000,788,159,224,557,105,87
1728462871229205000,757,66,329,568,65,162
1728462871230047000,719,7,442,558,20,245
1728462871230888000,636,0,549,515,0,322
1728462871231729000,553,0,650,455,0,394
1728462871232570000,448,0,746,381,0,459
1728462871233411000,420,37,806,309,0,511
1728462871234253000,261,132,844,228,29,561
1728462871235095000,45,213,847,209,77,626
1728462871235937000,11,326,832,54,141,584
1728462871236779000,0,453,787,26,210,602
1728462871237620000,0,546,686,2,277,530
1728462871238486000,0,633,598,0,331,462
