timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728462848164788000,257,106,844,490,0,501
1728462848165630000,158,197,837,405,0,555
1728462848166472000,52,377,832,343,31,597
1728462848167314000,0,285,772,213,171,648
1728462848168156000,0,448,692,143,205,663
1728462848168997000,0,613,607,74,233,660
1728462848169838000,0,692,498,21,305,613
1728462848170679000,32,756,373,0,378,555
1728462848171521000,109,802,258,0,455,481
1728462848172363000,202,807,154,0,501,383
1728462848173205000,282,789,72,0,533,303
1728462848174047000,388,737,17,64,564,205
1728462848174889000,0,576,746,5,285,429
1728462848176571000,0,654,564,0,361,323
1728462848179939000,245,772,138,165,395,28
1728462848182464000,529,622,0,372,289,0
1728462848183306000,578,523,10,457,229,0
1728462848184147000,651,407,8,407,161,0
1728462848184989000,743,325,85,476,106,69
1728462848185831000,788,214,173,496,66,119
1728462848186673000,775,119,253,496,26,183
1728462848187515000,741,37,382,480,0,260
1728462848188356000,687,0,491,436,0,342
1728462848189197000,596,0,599,367,0,404
1728462848190038000,506,1,676,301,0,432
1728462848190879000,401,85,765,220,10,480
1728462848191721000,292,56,833,153,100,507
1728462848192563000,184,154,846,98,127,530
1728462848193405000,101,224,824,39,125,512
1728462848194247000,138,354,845,11,212,488
1728462848195088000,0,469,713,66,252,448
1728462848195929000,0,579,639,0,327,373
1728462848196771000,0,671,544,0,368,293
1728462848197612000,10,741,420,10,407,213
1728462848198454000,72,791,308,57,423,160
1728462848199296000,158,800,197,114,421,87
1728462848200138000,242,802,106,175,409,42
1728462848200980000,360,765,29,265,378,0
1728462848201821000,480,698,0,326,338,0
1728462848202662000,576,610,0,385,287,0
1728462848203503000,657,501,0,426,234,47
1728462848204345000,762,420,0,473,178,5
1728462848205186000,770,327,41,490,106,0
1728462848206028000,788,192,184,498,49,138
1728462848206870000,767,100,293,490,18,202
1728462848207712000,720,21,415,469,0,282
1728462848208553000,661,0,514,420,0,357
1728462848209394000,578,0,626,359,0,423
1728462848210218000,591,0,714,281,0,458
1728462848211059000,430,23,790,206,21,507
1728462848211901000,247,100,833,159,64,521
1728462848212743000,151,181,853,79,122,525
1728462848213585000,46,340,842,17,186,516
1728462848214427000,1,377,869,0,278,491
1728462848215268000,0,509,796,0,338,430
1728462848216109000,0,604,613,0,346,361
1728462848216949000,0,693,510,0,377,286
1728462848217791000,30,751,393,30,402,192
1728462848218633000,92,795,284,69,423,136
1728462848219475000,181,802,170,133,421,79
1728462848220317000,296,794,85,205,397,23
1728462848221159000,397,722,14,280,362,0
1728462848222000000,506,645,0,340,321,0
1728462848222840000,601,557,0,397,284,0
1728462848223652000,661,405,0,455,253,0
1728462848224493000,752,330,34,476,58,21
1728462848225335000,895,251,146,503,64,77
1728462848226177000,788,176,207,498,42,160
1728462848227019000,766,85,320,488,20,224
1728462848227861000,709,10,436,462,0,299
1728462848228702000,645,0,536,419,0,372
1728462848229543000,557,0,644,341,0,426
1728462848230384000,449,0,735,261,2,466
1728462848231226000,342,40,850,186,29,514
1728462848232068000,244,117,847,125,71,556
1728462848232910000,148,212,828,73,144,564
1728462848233752000,69,298,794,29,205,448
1728462848234594000,0,516,746,18,270,427
1728462848235435000,0,552,696,0,309,401
1728462848236276000,0,624,593,0,352,346
1728462848237134000,0,708,487,0,386,268
1728462848237976000,42,772,370,30,416,178
1728462848238818000,122,815,258,85,431,129
1728462848239660000,206,802,154,153,420,64
1728462848240502000,312,776,64,220,394,25
1728462848241344000,411,738,9,298,362,0
1728462848242185000,511,645,0,354,305,0
1728462848243026000,572,565,0,448,245,0
1728462848243867000,644,458,0,381,192,0
1728462848244709000,726,352,46,458,138,64
1728462848245551000,778,235,128,507,82,98
1728462848246393000,788,143,229,494,36,170
1728462848247235000,760,64,357,482,0,238
1728462848248076000,698,5,465,448,0,322
1728462848248917000,622,0,576,391,0,382
1728462848249758000,532,0,674,325,0,430
1728462848250599000,425,0,747,247,2,463
1728462848251441000,320,119,802,175,46,506
1728462848252283000,218,144,850,114,125,520
1728462848253125000,107,170,841,82,203,506
1728462848253967000,39,309,817,5,162,500
1728462848254809000,110,429,777,0,241,451
1728462848255650000,0,559,666,0,331,393
1728462848256491000,0,653,560,0,367,322
1728462848257332000,0,722,463,2,389,242
1728462848258174000,58,777,340,41,417,160
1728462848259016000,137,814,226,98,425,107
1728462848259858000,226,813,137,159,413,58
1728462848260700000,340,776,43,242,388,11
1728462848261541000,453,710,0,302,351,0
1728462848262382000,545,637,0,361,293,0
1728462848263223000,634,576,50,426,232,0
1728462848264069000,709,436,0,458,151,104
1728462848264911000,765,313,21,489,139,109
1728462848265753000,788,216,154,506,72,121
1728462848266595000,784,123,253,496,31,192
1728462848267437000,743,47,372,473,0,260
1728462848268278000,678,0,490,442,0,330
1728462848269119000,601,0,597,373,0,397
1728462848269960000,506,0,704,306,0,448
1728462848270801000,397,0,772,226,0,485
1728462848271642000,344,84,817,155,45,519
1728462848272484000,180,157,849,125,101,527
1728462848273326000,58,258,846,0,153,482
1728462848274168000,0,398,815,0,229,506
1728462848275009000,0,517,732,0,284,425
1728462848275850000,0,576,639,0,334,377
1728462848276691000,0,668,534,0,378,308
1728462848277533000,10,738,420,9,402,221
1728462848278375000,82,784,305,49,425,149
1728462848279217000,164,811,206,117,425,87
1728462848280059000,258,796,106,174,394,26
1728462848280901000,346,757,33,269,383,0
1728462848281742000,485,704,0,327,346,0
1728462848282583000,576,618,0,382,286,0
1728462848283424000,692,569,0,415,208,0
1728462848284265000,734,298,9,444,234,1
1728462848285107000,776,253,84,508,137,50
1728462848285949000,775,184,185,502,54,125
1728462848286791000,776,101,286,493,25,207
1728462848287633000,736,36,404,466,0,286
1728462848288474000,663,0,517,420,0,352
1728462848289314000,588,0,622,358,0,410
1728462848290155000,471,0,718,313,0,455
1728462848291010000,354,15,789,201,20,493
1728462848291852000,260,96,832,134,66,528
1728462848292694000,162,185,898,77,122,527
1728462848293536000,66,320,890,21,170,502
1728462848294378000,0,387,724,0,276,528
1728462848295219000,16,528,677,0,305,322
1728462848296060000,0,600,623,0,346,357
1728462848296901000,0,684,517,0,383,285
1728462848297742000,25,746,397,18,407,207
1728462848298584000,94,791,272,66,435,138
1728462848299426000,186,815,181,133,417,81
1728462848300268000,277,785,87,202,388,10
1728462848301110000,398,733,20,283,362,0
1728462848301951000,505,665,0,350,325,0
1728462848302791000,601,569,0,405,258,0
1728462848303632000,764,463,0,440,183,0
1728462848304516000,628,354,26,542,127,74
1728462848305358000,731,261,130,532,64,64
1728462848306200000,785,162,210,508,50,151
1728462848307042000,766,75,308,494,14,228
1728462848307884000,720,17,425,460,0,302
1728462848308725000,648,0,546,402,0,370
1728462848309566000,562,0,653,337,0,431
1728462848310407000,455,0,714,261,0,540
1728462848311249000,346,58,785,194,34,543
1728462848312091000,242,113,832,128,75,503
1728462848312933000,146,253,839,71,138,507
1728462848313775000,50,194,799,22,271,494
1728462848314617000,33,377,765,0,290,452
1728462848315458000,0,503,686,0,266,410
1728462848316299000,0,634,598,0,359,352
1728462848317140000,0,701,485,0,389,263
1728462848317952000,42,757,363,30,421,192
1728462848318794000,113,800,258,82,415,125
1728462848319636000,207,809,149,145,413,64
1728462848320478000,285,799,85,215,394,23
