timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464446197689000,1279,0,2487,2017,53,1136
1728464446198531000,952,182,2588,1724,1,1404
1728464446199373000,634,431,2663,1452,0,1635
1728464446200215000,357,729,2652,1160,18,1833
1728464446201058000,149,1049,2583,903,154,1990
1728464446201900000,0,1372,2463,669,370,2077
1728464446202742000,0,1682,2022,440,595,2327
1728464446203584000,0,2070,1682,267,822,2096
1728464446204426000,21,2521,1361,123,1039,1920
1728464446205268000,229,2803,997,0,1252,1688
1728464446206110000,437,2900,655,0,1447,1460
1728464446206952000,738,2885,365,0,1604,1169
1728464446207795000,1051,2686,133,98,1715,896
1728464446208637000,1391,2352,0,298,1786,639
1728464446209480000,1678,1894,2,568,1798,404
1728464446210338000,2009,1591,1,835,1712,205
1728464446211180000,2314,1282,39,1144,1554,49
1728464446212022000,2469,929,237,1383,1349,0
1728464446212864000,2496,622,491,1590,1127,16
1728464446213706000,2426,341,814,1784,891,64
1728464446214548000,2384,122,1137,1811,681,146
1728464446215391000,2247,0,1491,2246,453,386
1728464446216233000,1805,0,1843,2326,271,651
1728464446217075000,1506,0,2127,2264,109,940
1728464446217917000,1186,51,2511,1880,7,1200
1728464446218759000,866,242,2612,1650,0,1472
1728464446219601000,563,501,2656,1376,0,1692
1728464446220443000,277,804,2654,1084,53,1886
1728464446221286000,94,1141,2565,823,212,2039
1728464446222128000,0,1464,2333,610,423,2145
1728464446222970000,0,1766,1922,383,666,2330
1728464446223831000,0,2003,1530,202,869,2118
1728464446224673000,79,2554,1251,58,1110,1946
1728464446225515000,303,2816,884,0,1301,1591
1728464446226357000,510,2924,577,0,1504,1376
1728464446227199000,816,2831,286,0,1638,1099
1728464446228042000,1150,2602,82,144,1733,826
1728464446228885000,1457,2127,9,383,1791,577
1728464446229728000,1760,1806,2,650,1782,343
1728464446230570000,2010,1482,0,922,1658,160
1728464446231412000,2384,1163,93,1160,1479,20
1728464446232254000,2499,847,296,1408,1284,5
1728464446233096000,2588,512,568,1623,1063,0
1728464446233939000,2520,266,895,1831,832,49
1728464446234782000,2322,71,1248,1968,619,256
1728464446235624000,1978,0,1615,2320,386,456
1728464446236466000,1719,0,1932,2315,221,727
1728464446237304000,1425,0,2175,2241,89,1013
1728464446238146000,1099,101,2554,1818,0,1276
1728464446238988000,779,301,2636,1580,0,1531
1728464446239830000,485,584,2663,1291,0,1754
1728464446240672000,218,900,2631,1015,90,1926
1728464446241515000,45,1222,2526,767,272,2073
1728464446242357000,0,1545,2144,540,498,2321
1728464446243199000,0,1842,1910,342,755,2297
1728464446244041000,0,2067,1420,174,928,2112
1728464446244884000,85,2624,1119,27,1168,1920
1728464446245726000,322,2857,815,0,1367,1601
1728464446246568000,586,2915,494,0,1543,1301
1728464446247410000,907,2781,221,23,1669,1020
1728464446248252000,1239,2511,37,203,1762,761
1728464446249095000,1538,1987,9,448,1807,506
1728464446249938000,1824,1712,0,722,1801,285
1728464446250788000,2096,1404,0,988,1677,109
1728464446251630000,2416,1081,130,1234,1486,0
1728464446252472000,2492,747,366,1472,1216,0
1728464446253314000,2537,424,665,1665,928,0
1728464446254156000,2567,193,1000,1834,732,64
1728464446254999000,2410,23,1375,2125,546,265
1728464446255841000,1914,7,1704,2306,343,530
1728464446256683000,1641,5,2017,2304,176,793
1728464446257525000,1344,1,2422,2167,64,1088
1728464446258367000,1023,149,2576,1760,0,1351
1728464446259209000,688,375,2655,1504,0,1600
1728464446260051000,401,666,2669,1212,0,1791
