timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464417395903000,652,2895,426,197,1128,458
1728464417396745000,997,2711,136,270,1146,260
1728464417397587000,1376,2383,0,487,1113,149
1728464417398429000,1661,1906,2,650,1023,49
1728464417399271000,1925,1624,1,807,896,0
1728464417400113000,2349,1296,28,940,747,0
1728464417400955000,2481,965,224,1069,605,0
1728464417401797000,2512,674,490,1180,452,64
1728464417402639000,2503,372,834,1247,325,202
1728464417403482000,2423,138,1176,1297,206,362
1728464417404324000,2279,0,1521,1289,90,542
1728464417405166000,1785,26,1859,1196,26,727
1728464417406008000,1512,42,2152,1068,0,867
1728464417406850000,1205,68,2551,917,4,1015
1728464417407692000,901,220,2615,744,5,1155
1728464417408534000,594,492,2670,570,98,1264
1728464417409376000,311,788,2669,413,229,1325
1728464417410218000,96,1126,2576,286,375,1355
1728464417411060000,0,1445,2435,166,542,1308
1728464417411902000,0,1735,1952,66,680,1228
1728464417412744000,0,2008,1624,0,806,1079
1728464417413586000,50,2534,1300,0,909,912
1728464417414428000,235,2830,930,0,1038,770
1728464417415270000,546,2956,568,48,1097,469
1728464417416113000,791,2990,320,213,1144,342
1728464417416955000,1127,2665,90,357,1149,253
1728464417417797000,1451,2267,9,528,1089,118
1728464417418639000,1721,1835,9,699,992,26
1728464417419481000,1988,1537,0,837,859,0
1728464417420323000,2387,1222,76,970,700,0
1728464417421165000,2483,887,295,1108,554,0
1728464417422007000,257,911,2630,698,162,1614
1728464417422849000,52,1116,2543,498,398,1683
1728464417423691000,0,1464,2169,348,557,1687
1728464417424533000,4,1775,1863,206,682,1635
1728464417425375000,0,2066,1538,64,870,1530
1728464417426217000,105,2632,1177,0,1030,1332
1728464417427059000,300,2860,842,2,1181,1120
1728464417427901000,578,2922,516,0,1306,890
1728464417428744000,890,2815,242,97,1390,677
1728464417429586000,1228,2528,42,284,1434,485
1728464417430428000,1485,2016,2,506,1405,291
1728464417431270000,1784,1739,1,715,1344,137
1728464417432112000,2062,1450,0,914,1222,23
1728464417432954000,2383,1120,151,1138,1038,10
1728464417433796000,2472,762,352,1231,853,0
1728464417434638000,2489,465,634,1376,670,23
1728464417435481000,2466,218,975,1547,508,157
1728464417436303000,2358,42,1323,1626,338,347
1728464417437145000,1936,10,1667,1653,186,560
1728464417437988000,1662,8,1966,1603,74,785
1728464417438830000,1367,0,2272,1493,0,984
1728464417439672000,1024,134,2543,1289,0,1251
1728464417440514000,712,367,2644,1057,0,1436
1728464417441356000,434,657,2656,850,64,1558
1728464417442198000,194,960,2598,649,202,1667
1728464417443040000,53,1325,2484,459,365,1634
1728464417443882000,0,1632,2059,282,552,1638
1728464417444724000,0,1967,1769,150,736,1591
1728464417445566000,0,2371,1458,41,915,1475
1728464417446408000,139,2700,1094,0,1070,1282
1728464417447250000,375,2891,759,0,1216,1064
1728464417448092000,653,2911,442,6,1324,838
1728464417448935000,983,2745,184,142,1400,619
1728464417449703000,1306,2438,5,344,1422,414
1728464417450545000,1602,1960,13,549,1403,253
1728464417451387000,1884,1671,4,771,1306,98
1728464417452229000,2369,1348,41,970,1149,0
1728464417453071000,2500,1005,203,1167,979,0
1728464417453913000,2456,679,420,1389,789,11
1728464417454755000,2504,394,728,1479,628,43
1728464417455598000,2443,172,1066,1575,459,200
1728464417456440000,2311,1,1417,1636,302,399
1728464417457283000,1870,6,1750,1642,146,623
1728464417458126000,1586,0,2049,1584,50,843
1728464417458968000,1260,11,2488,1439,0,1046
1728464417459810000,946,192,2603,1229,0,1250
1728464417460652000,631,437,2653,1009,0,1425
1728464417461495000,357,724,2691,793,86,1558
1728464417462338000,126,1075,2620,600,220,1731
1728464417463193000,0,1362,2402,408,435,1778
1728464417464035000,0,1681,1929,249,625,1744
1728464417464877000,0,1950,1710,121,791,1595
1728464417465719000,13,2466,1368,18,946,1429
1728464417466561000,194,2759,1006,0,1115,1218
1728464417467403000,448,2920,653,0,1253,1001
1728464417468245000,747,2888,373,25,1350,778
1728464417469088000,1063,2683,124,199,1412,568
1728464417469930000,1402,2304,0,383,1434,375
1728464417470772000,1677,1876,10,603,1386,200
1728464417471614000,1957,1601,0,813,1297,74
1728464417472456000,2369,1245,31,1008,1031,0
1728464417473298000,2479,899,234,1187,874,0
1728464417474140000,2560,594,508,1359,714,2
1728464417474983000,2503,343,818,1484,577,71
1728464417475826000,2412,122,1154,1586,423,250
1728464417476668000,2278,13,1507,1651,249,453
1728464417477511000,1801,0,1840,1639,117,684
1728464417478353000,1506,4,2127,1548,18,904
1728464417479195000,1168,56,2528,1379,0,1093
1728464417480037000,842,242,2620,1185,0,1297
1728464417480878000,553,520,2666,942,9,1467
1728464417481721000,285,815,2648,744,119,1594
1728464417482563000,64,1183,2561,535,281,1661
1728464417483406000,0,1443,2411,360,482,1702
1728464417484248000,0,1749,2013,202,699,1675
1728464417485090000,0,2024,1606,93,832,1552
1728464417485932000,53,2559,1264,0,993,1368
1728464417486773000,258,2814,890,0,1160,1159
1728464417487615000,525,2919,576,0,1285,931
1728464417488457000,815,2850,299,66,1369,714
1728464417489300000,1161,2608,74,231,1424,517
1728464417490150000,1472,2148,6,448,1423,298
1728464417490993000,1768,1813,0,663,1371,157
1728464417491835000,2003,1546,0,868,1234,18
1728464417492676000,2360,1296,73,1064,1082,0
1728464417493518000,2476,946,282,1279,914,0
1728464417494360000,2540,579,593,1396,709,0
1728464417495203000,2480,285,915,1529,532,126
1728464417496045000,2383,78,1265,1611,362,298
1728464417496887000,2016,16,1608,1654,218,521
1728464417497729000,1730,8,1916,1620,100,743
1728464417498571000,1422,2,2176,1528,2,948
1728464417499413000,1100,83,2568,1338,0,1145
1728464417500255000,846,310,2639,1115,0,1347
1728464417501097000,535,586,2667,899,40,1496
1728464417501940000,301,893,2602,758,164,1619
1728464417502783000,0,1225,2553,552,328,1713
1728464417503642000,0,1520,2151,367,511,1728
1728464417504484000,0,1840,1839,169,717,1642
1728464417505326000,0,2072,1527,64,880,1511
1728464417506168000,101,2639,1151,0,1039,1319
1728464417507010000,330,2867,808,0,1189,1098
1728464417507852000,616,2922,488,0,1313,880
1728464417508695000,901,2800,220,82,1369,660
1728464417509538000,1230,2520,34,290,1434,466
1728464417510380000,1546,1999,0,500,1426,277
1728464417511222000,1837,1729,2,723,1344,119
1728464417512064000,2075,1399,0,922,1193,100
1728464417512906000,2417,1073,64,1095,1021,81
1728464417513748000,2503,764,320,1283,865,23
1728464417514590000,2524,453,667,1436,661,25
1728464417515433000,2463,213,1003,1545,481,164
1728464417516275000,2349,28,1352,1631,331,361
1728464417517123000,1920,2,1695,1646,171,576
1728464417517965000,1642,0,2003,1601,64,794
1728464417518807000,1344,0,2444,1470,47,998
1728464417519649000,1019,138,2584,1275,23,1200
1728464417520491000,695,363,2659,1053,23,1385
1728464417521334000,405,663,2660,836,92,1533
1728464417522176000,180,975,2609,624,149,1639
1728464417523019000,0,1291,2480,442,335,1687
1728464417523861000,114,1600,2076,288,529,1692
1728464417524704000,0,1910,1768,146,758,1615
1728464417525546000,0,2400,1429,24,916,1466
1728464417526388000,149,2731,1066,0,1088,1263
1728464417527230000,386,2892,733,0,1223,1035
1728464417528072000,676,2912,421,10,1328,817
1728464417528915000,981,2736,183,157,1404,615
1728464417529757000,1323,2424,0,330,1437,423
1728464417530593000,1621,1939,6,561,1407,228
1728464417531435000,1899,1648,0,781,1308,90
1728464417532277000,2335,1367,18,978,1162,0
1728464417533119000,2435,1054,216,1141,981,4
1728464417533961000,2521,678,442,1323,807,0
1728464417534803000,2513,386,748,1478,612,47
1728464417535646000,2440,154,1093,1579,452,216
1728464417536489000,2309,0,1444,1636,282,409
1728464417537331000,1842,0,1779,1650,138,633
1728464417538173000,1567,0,2059,1567,48,856
1728464417539015000,1259,33,2476,1423,0,1088
1728464417539857000,928,211,2603,1219,0,1242
1728464417540699000,618,455,2656,995,0,1431
1728464417541542000,345,809,2656,778,96,1541
1728464417542385000,149,1151,2573,588,261,1641
1728464417543227000,0,1323,2447,388,513,1676
1728464417544089000,0,1665,1989,248,651,1680
1728464417544931000,0,1976,1682,106,798,1586
1728464417545773000,21,2510,1338,9,962,1422
1728464417546615000,213,2780,975,0,1123,1205
1728464417547457000,463,2915,644,0,1249,977
1728464417548299000,753,2880,356,45,1355,757
1728464417549142000,1090,2656,116,196,1410,561
1728464417549984000,1415,2303,14,403,1437,354
1728464417550826000,1694,1857,0,623,1375,194
1728464417551668000,1888,1560,10,894,1264,102
1728464417552510000,2337,1235,79,1073,1111,0
1728464417553352000,2443,905,290,1248,927,2
1728464417554194000,2520,594,527,1373,746,0
1728464417555036000,2496,321,842,1498,569,90
1728464417555879000,2415,117,1172,1600,407,266
1728464417556721000,2208,9,1534,1646,253,476
1728464417557568000,1781,9,1859,1634,106,698
1728464417558410000,1473,1,2203,1532,16,900
1728464417559252000,1163,64,2559,1375,0,1112
1728464417560094000,853,270,2656,1158,0,1316
1728464417560936000,537,528,2687,951,5,1484
1728464417561779000,279,813,2580,717,139,1665
1728464417562621000,73,1159,2533,530,323,1728
1728464417563463000,33,1508,2261,357,477,1603
1728464417564305000,0,1776,1913,192,660,1663
1728464417565147000,0,2032,1589,85,838,1540
1728464417565989000,68,2572,1237,0,1005,1357
1728464417566831000,276,2831,888,0,1154,1146
1728464417567673000,533,2919,562,0,1285,922
1728464417568515000,853,2835,276,79,1368,697
1728464417569357000,1169,2570,64,253,1427,492
1728464417570199000,1484,2096,9,458,1427,320
1728464417571060000,1784,1788,5,674,1350,141
1728464417571902000,1999,1463,0,879,1182,21
1728464417572744000,2400,1138,90,1066,1014,0
1728464417573586000,2590,810,340,1258,842,0
1728464417574428000,2528,514,601,1403,698,0
1728464417575270000,2478,267,924,1530,521,130
1728464417576113000,2374,64,1278,1615,362,308
1728464417576955000,1974,6,1626,1648,197,535
1728464417577798000,1704,8,1943,1619,79,747
1728464417578640000,1372,0,2177,1497,0,960
1728464417579482000,1076,109,2563,1312,0,1162
1728464417580324000,745,331,2639,1100,0,1348
1728464417581166000,458,597,2672,879,37,1509
1728464417582009000,199,960,2648,658,164,1632
1728464417582851000,5,1248,2514,481,362,1686
1728464417583693000,0,1557,2209,295,549,1703
1728464417584535000,0,1861,1829,166,717,1629
1728464417585377000,0,2112,1497,54,891,1504
1728464417586219000,123,2647,1137,0,1049,1299
1728464417587061000,338,2872,793,0,1202,1088
1728464417587903000,620,2924,474,0,1319,858
1728464417588745000,927,2789,202,117,1392,645
1728464417589588000,1279,2485,11,305,1439,448
1728464417590430000,1547,1991,1,520,1396,252
1728464417591272000,1856,1784,17,739,1333,100
1728464417592114000,2202,1502,0,947,1188,0
1728464417592955000,2458,1151,135,1146,1032,0
1728464417593797000,2511,767,390,1307,832,0
1728464417594639000,2520,448,706,1434,642,37
1728464417595482000,2452,199,1035,1557,480,172
1728464417596324000,2339,26,1378,1632,314,370
1728464417597166000,1904,5,1712,1648,165,584
1728464417598016000,1658,0,2018,1596,57,813
1728464417598858000,1390,0,2474,1462,0,1020
1728464417599700000,1069,158,2590,1272,0,1208
1728464417600542000,727,388,2653,1049,0,1399
1728464417601385000,462,678,2628,882,48,1535
1728464417602228000,93,988,2615,675,212,1681
1728464417603071000,0,1344,2496,381,386,1687
1728464417603913000,0,1647,2047,270,586,1696
1728464417604755000,0,1927,1731,132,772,1604
1728464417605597000,0,2407,1401,30,924,1441
1728464417606439000,164,2723,1047,0,1096,1248
1728464417607281000,409,2912,696,0,1244,1032
1728464417608123000,684,2907,405,16,1344,796
1728464417608966000,1017,2705,149,168,1412,596
1728464417609808000,1346,2382,0,364,1430,394
1728464417610650000,1636,1919,9,576,1404,224
1728464417611502000,1904,1668,50,779,1294,157
1728464417612344000,2352,1315,0,980,1139,88
1728464417613186000,2449,961,133,1175,967,77
1728464417614028000,2528,648,467,1340,777,1
1728464417614871000,2508,373,786,1474,597,82
1728464417615714000,2434,146,1120,1578,448,229
1728464417616556000,2303,0,1472,1650,276,425
1728464417617399000,1840,0,1806,1654,133,650
1728464417618241000,1551,54,2082,1564,40,866
1728464417619083000,1234,72,2511,1414,39,1066
1728464417619925000,910,221,2608,1206,45,1262
1728464417620767000,607,460,2668,986,13,1442
1728464417621610000,329,736,2650,779,161,1574
1728464417622452000,145,1069,2573,557,215,1660
1728464417623295000,0,1377,2431,402,394,1693
1728464417624137000,0,1734,1970,225,642,1679
1728464417624982000,0,2008,1656,104,808,1578
1728464417625824000,43,2515,1305,3,970,1398
1728464417626666000,226,2790,960,0,1131,1193
1728464417627508000,481,2927,632,0,1270,966
1728464417628350000,766,2875,338,64,1347,761
1728464417629193000,1098,2644,106,203,1404,533
1728464417630035000,1409,2254,9,410,1424,349
1728464417630878000,1728,1850,0,627,1368,181
1728464417631720000,1962,1561,14,837,1261,50
1728464417632562000,2360,1216,64,1013,1103,0
1728464417633404000,2471,906,266,1203,915,0
1728464417634246000,2520,564,535,1383,737,0
1728464417635089000,2496,304,862,1500,552,101
1728464417635932000,2392,100,1209,1602,388,274
1728464417636774000,2126,16,1552,1648,235,482
1728464417637616000,1770,10,1875,1632,107,705
1728464417638470000,1472,0,2142,1533,21,902
1728464417639312000,1149,81,2528,1356,0,1114
1728464417640154000,821,281,2630,1144,0,1301
1728464417640996000,537,570,2659,930,26,1464
1728464417641839000,281,942,2630,732,151,1568
1728464417642682000,93,1241,2542,529,378,1646
1728464417643524000,0,1480,2232,350,511,1703
1728464417644366000,0,1812,1892,192,682,1655
1728464417645208000,0,2042,1571,78,862,1529
1728464417646050000,81,2601,1224,0,1009,1347
1728464417646892000,282,2841,875,0,1168,1133
1728464417647734000,564,2928,530,0,1295,916
1728464417648576000,882,2812,273,93,1376,684
1728464417649419000,1193,2549,64,278,1421,493
1728464417650261000,1495,2039,17,476,1413,294
1728464417651104000,1694,1749,0,751,1344,181
1728464417651951000,1976,1458,28,946,1200,49
1728464417652793000,2364,1117,149,1133,1037,5
1728464417653635000,2487,794,341,1271,872,0
1728464417654477000,2522,502,621,1412,683,9
1728464417655320000,2464,242,954,1537,509,146
1728464417656163000,2368,58,1304,1614,353,335
