timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728463042645417000,295,1632,472,0,165,322
1728463042646259000,482,1631,282,0,197,288
1728463042647101000,741,1564,92,0,226,165
1728463042647943000,885,1564,0,0,253,141
1728463042648784000,1080,1373,0,34,288,106
1728463042649625000,1288,1105,0,23,280,89
1728463042650466000,1440,890,46,69,281,49
1728463042651308000,1549,677,158,128,266,17
1728463042652150000,1592,466,335,192,251,0
1728463042652992000,1584,270,545,238,233,0
1728463042653834000,1613,113,757,272,173,0
1728463042654676000,1452,5,1002,295,124,0
1728463042655517000,1274,0,1221,373,77,1
1728463042656358000,1054,1,1410,382,47,42
1728463042657199000,746,21,1586,388,11,105
1728463042658041000,993,1389,0,0,548,354
1728463042658883000,1191,1208,0,42,577,257
1728463042659724000,1365,998,0,121,591,171
1728463042663936000,1465,37,960,576,388,6
1728463042664778000,1317,23,1154,629,290,0
1728463042665619000,1154,0,1311,689,181,47
1728463042666461000,937,0,1487,717,111,135
1728463042667303000,736,81,1619,725,66,233
1728463042668145000,522,234,1708,700,5,349
1728463042668987000,322,420,1733,645,0,455
1728463042669829000,157,589,1679,569,14,532
1728463042670671000,28,820,1571,462,0,605
1728463042671513000,39,1046,1435,352,0,666
1728463042672355000,21,1244,1235,255,56,697
1728463042673197000,0,1407,995,242,128,754
1728463042674039000,45,1544,784,34,221,704
1728463042674881000,210,1635,545,0,306,708
1728463042675723000,412,1635,343,0,389,612
1728463042676565000,623,1593,173,0,466,543
1728463042677407000,836,1493,37,0,517,448
1728463042678248000,1046,1346,2,0,549,333
1728463042679089000,1239,1163,0,45,577,231
1728463042679931000,1418,966,5,130,600,133
1728463042680773000,1497,743,114,238,584,64
1728463042681615000,1584,522,261,342,554,5
1728463042682457000,1596,320,469,444,511,0
1728463042683299000,1564,132,689,520,362,0
1728463042684141000,1553,14,967,613,314,0
1728463042684982000,1376,0,1192,662,224,18
1728463042685824000,1099,0,1351,698,171,74
1728463042686666000,893,5,1528,725,94,149
