timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464348607320000,0,1399,2498,746,133,1711
1728464348608162000,0,1705,2028,519,290,1783
1728464348609005000,0,1991,1577,324,458,1884
1728464348609847000,13,2486,1283,182,687,1832
1728464348610689000,251,2789,944,52,890,1557
1728464348611532000,463,2920,638,0,1088,1472
1728464348612374000,757,2867,362,0,1234,1245
1728464348613216000,1081,2652,107,0,1359,992
1728464348614058000,1411,2296,5,101,1455,726
1728464348614900000,1696,1864,2,277,1496,494
1728464348615743000,1966,1568,0,517,1504,290
1728464348616585000,2380,1240,50,761,1439,148
1728464348617428000,2472,907,258,1009,1296,26
1728464348618270000,2525,578,523,1235,1127,6
1728464348619112000,2583,293,872,1401,917,5
1728464348619954000,2455,82,1228,1569,713,13
1728464348620796000,2220,2,1533,1680,539,122
1728464348621639000,1784,1,1857,1767,357,320
1728464348622482000,1490,0,2150,1791,212,554
1728464348623325000,1173,75,2534,1743,75,808
1728464348624168000,844,266,2638,1615,10,1066
1728464348625010000,544,528,2666,1414,0,1293
1728464348625852000,260,835,2640,1166,0,1475
1728464348626694000,57,1163,2573,923,41,1636
1728464348627536000,0,1480,2280,682,175,1738
1728464348628378000,0,1794,1967,477,362,1795
1728464348629221000,0,2012,1521,282,537,1875
1728464348630064000,73,2606,1202,141,760,1780
1728464348630907000,273,2829,861,26,949,1604
1728464348631749000,538,2915,552,0,1137,1408
1728464348632591000,847,2823,258,0,1276,1176
1728464348633433000,1731,9,1910,778,0,895
1728464348634275000,26,1220,2528,42,562,1034
1728464348635117000,46,1546,2150,9,707,842
1728464348635959000,47,1856,1797,2,804,716
1728464348636801000,34,2077,1519,0,875,533
1728464348637643000,97,2660,1184,50,933,459
1728464348638486000,325,2883,824,146,973,320
1728464348639329000,600,2950,506,290,970,181
1728464348640172000,914,2814,229,448,938,89
1728464348641014000,1233,2528,25,594,853,13
1728464348641855000,1530,1999,5,724,751,0
1728464348642697000,1826,1752,19,843,618,0
1728464348643539000,2078,1456,0,937,476,0
1728464348644381000,2439,1091,133,1018,356,50
1728464348645223000,2511,725,368,1099,276,181
1728464348646065000,2533,437,666,1088,45,329
1728464348646907000,2467,205,992,1060,5,520
1728464348647822000,2368,34,1333,999,5,661
1728464348648664000,1927,11,1675,902,0,805
1728464348649506000,1654,8,1990,745,0,919
1728464348650348000,1351,0,2373,595,13,1012
1728464348651190000,1033,141,2585,425,90,1093
1728464348652032000,753,370,2657,297,193,1130
1728464348652875000,397,660,2663,210,333,1137
1728464348653718000,155,987,2611,117,473,1101
1728464348654560000,0,1291,2499,46,618,1024
1728464348655402000,0,1604,2105,23,718,909
1728464348656244000,0,1893,1799,0,811,725
1728464348657086000,0,2380,1470,0,885,581
1728464348657928000,162,2731,1084,69,961,415
1728464348658771000,389,2919,745,192,967,269
1728464348659614000,669,2928,440,328,964,161
1728464348660457000,992,2763,174,492,914,65
1728464348661215000,1337,2436,0,637,847,0
1728464348662057000,1612,1951,0,756,732,1
1728464348662899000,1893,1671,10,863,581,0
1728464348663741000,2322,1368,10,952,442,17
1728464348664583000,2448,1020,215,1019,337,93
1728464348665425000,2520,705,363,1074,187,299
1728464348666267000,2524,389,673,1088,138,460
1728464348667109000,2443,177,1064,1056,36,535
1728464348667951000,2313,1,1434,976,0,704
1728464348668793000,1856,0,1752,860,0,835
1728464348669635000,1578,0,2062,696,0,946
1728464348670477000,1265,25,2497,551,26,1024
1728464348671319000,944,194,2604,394,113,1097
1728464348672162000,631,521,2662,260,228,1121
1728464348673004000,346,789,2668,151,391,1120
1728464348673847000,122,1048,2592,71,544,1088
1728464348674695000,0,1327,2463,25,690,962
1728464348675537000,0,1600,1990,26,796,845
1728464348676379000,0,1912,1696,14,885,692
1728464348677221000,17,2497,1359,9,916,527
1728464348678063000,217,2794,994,101,967,380
1728464348678906000,469,2944,664,224,968,239
1728464348679749000,762,2883,363,375,954,128
1728464348680592000,1088,2680,117,536,896,46
1728464348681434000,1402,2302,11,674,815,0
1728464348682276000,1672,1880,0,795,690,0
1728464348683118000,1949,1569,4,894,521,0
1728464348683960000,2369,1271,50,981,407,21
1728464348684802000,2448,922,234,992,290,122
1728464348685645000,2510,626,516,1046,161,289
1728464348686487000,2488,356,833,1061,93,410
1728464348687329000,2414,113,1161,1035,20,594
1728464348688180000,2254,17,1507,946,0,733
1728464348689022000,1791,1,1831,820,0,866
1728464348689864000,1498,0,2131,654,0,969
1728464348690706000,1191,66,2524,500,46,1044
1728464348691548000,860,261,2666,354,157,1113
1728464348692390000,551,529,2688,224,260,1169
1728464348693233000,279,835,2631,130,411,1169
1728464348694075000,71,1160,2558,49,544,1089
1728464348694917000,26,1497,2317,1,666,857
1728464348695759000,32,1786,1886,5,782,743
1728464348696601000,34,2056,1552,0,871,558
1728464348697443000,75,2595,1260,39,922,484
1728464348698285000,277,2844,901,129,967,340
1728464348699128000,538,2937,576,265,969,209
1728464348699971000,840,2852,293,420,944,100
1728464348700813000,1169,2600,58,570,886,25
1728464348701659000,1482,2080,5,696,774,0
1728464348702501000,1762,1791,0,811,642,0
1728464348703343000,2017,1467,0,922,509,0
1728464348704185000,2411,1176,101,998,375,45
1728464348705027000,2500,799,308,1088,289,151
1728464348705869000,2556,495,588,1073,90,293
1728464348706712000,2549,244,917,1064,26,451
1728464348707554000,2383,56,1265,1019,4,628
1728464348708396000,2003,17,1610,910,0,785
1728464348709238000,1724,8,1924,775,0,885
1728464348710080000,1412,0,2180,635,2,988
1728464348710922000,1099,111,2562,452,72,1077
1728464348711764000,848,333,2647,366,167,1123
1728464348712607000,474,597,2664,231,320,1133
1728464348713450000,215,914,2624,130,448,1107
1728464348714292000,2,1233,2535,21,576,1047
1728464348715134000,0,1555,2128,0,705,921
1728464348715976000,0,1829,1808,0,788,775
1728464348716818000,0,2090,1512,0,872,608
1728464348717660000,114,2671,1157,53,941,449
1728464348718503000,342,2895,815,161,962,306
1728464348719346000,628,2931,487,310,974,178
1728464348720189000,927,2796,218,469,925,75
1728464348721032000,1260,2506,29,613,864,4
1728464348721874000,1553,2012,0,729,743,5
1728464348722716000,1843,1721,0,849,597,0
1728464348723558000,2117,1421,0,943,468,0
1728464348724400000,2425,1093,105,1008,343,122
1728464348725242000,2541,778,340,1060,234,197
1728464348726084000,2560,448,648,1094,122,270
1728464348726926000,2461,257,999,1077,56,498
1728464348727768000,2343,34,1366,992,0,679
1728464348728625000,1915,5,1695,884,0,815
1728464348729467000,1639,1,2004,732,0,925
1728464348730309000,1331,0,2467,585,14,1008
1728464348731151000,1014,157,2592,427,100,1092
1728464348731993000,700,386,2658,277,247,1128
1728464348732835000,416,656,2663,170,383,1127
1728464348733678000,168,992,2608,90,480,1101
1728464348734520000,0,1297,2496,10,557,1001
1728464348735362000,0,1585,2057,1,663,882
1728464348736204000,0,1873,1749,0,765,719
1728464348737046000,0,2405,1424,0,889,559
1728464348737888000,160,2737,1068,70,949,405
1728464348738731000,407,2924,725,184,967,276
