timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728463009101534000,1560,205,626,21,25,21
1728463009102376000,1472,71,857,22,16,25
1728463009103217000,1351,0,1074,21,23,0
1728463009104058000,1162,2,1286,26,16,0
1728463009104899000,956,0,1472,29,21,0
1728463009105740000,716,84,1619,37,25,18
1728463009106581000,541,299,1704,66,34,0
1728463009107423000,327,400,1716,20,109,9
1728463009108264000,141,501,1675,25,85,10
1728463009109105000,42,832,1594,34,25,21
1728463009109946000,0,1045,1437,33,29,14
1728463009110787000,0,1245,1245,37,21,16
1728463009111628000,0,1407,1028,26,21,21
1728463009112470000,82,1530,783,30,28,18
1728463009113312000,288,1615,564,19,20,29
1728463009114154000,532,1618,244,0,210,282
1728463009114996000,1184,0,1271,337,82,11
1728463009115837000,974,0,1447,341,41,50
1728463009116679000,764,64,1600,345,17,108
1728463009117521000,557,197,1703,335,1,158
1728463009118363000,354,373,1728,311,0,210
1728463009119205000,181,587,1688,266,0,238
1728463009120047000,46,797,1612,233,0,282
1728463009120888000,0,1013,1453,178,0,325
1728463009121729000,0,1226,1272,113,19,349
1728463009122571000,0,1287,1045,52,110,329
1728463009123413000,81,1465,817,50,34,331
1728463009124255000,226,1570,595,0,98,320
1728463009125096000,383,1631,383,0,183,303
1728463009125938000,590,1606,194,0,228,273
1728463009126780000,802,1518,64,0,242,219
1728463009127621000,1023,1378,0,0,266,155
1728463009128463000,1210,1202,0,15,282,101
1728463009129304000,1349,999,0,31,279,66
1728463009130146000,1487,772,90,93,277,26
1728463009130988000,1572,561,232,149,267,5
1728463009131830000,1600,360,468,207,238,0
1728463009132672000,1550,205,590,240,193,74
1728463009133514000,1461,34,823,282,185,34
1728463009134355000,1359,10,1063,299,116,0
1728463009135196000,1133,0,1323,331,71,26
1728463009136037000,931,0,1486,343,42,71
1728463009136879000,719,90,1632,343,5,116
1728463009137721000,497,242,1716,330,0,174
1728463009138563000,298,417,1731,312,0,221
1728463009139404000,150,629,1684,260,0,267
1728463009140246000,23,847,1581,212,0,306
1728463009141087000,0,1063,1425,153,0,333
1728463009141999000,0,1247,1228,106,5,338
1728463009142840000,50,1407,997,119,39,335
1728463009143682000,0,1529,782,85,87,380
1728463009144524000,189,1602,576,0,142,321
1728463009145365000,427,1636,335,0,186,301
1728463009146207000,640,1591,161,0,218,250
1728463009147049000,858,1487,31,0,256,200
1728463009147890000,1054,1336,0,0,266,144
1728463009148731000,1248,1146,0,34,279,90
1728463009149572000,1404,930,49,64,285,57
1728463009150414000,1520,712,105,106,272,81
1728463009151255000,1591,517,274,173,252,0
1728463009152097000,1600,314,488,224,234,0
1728463009152939000,1562,226,706,298,210,0
1728463009153781000,1432,0,922,282,229,0
1728463009154622000,1277,0,1162,320,153,0
1728463009155381000,1090,1,1370,341,58,34
1728463009156223000,877,23,1535,348,31,76
1728463009157065000,663,122,1655,346,17,129
1728463009157907000,450,281,1716,325,0,192
1728463009158748000,266,481,1719,284,0,238
1728463009159590000,106,692,1668,258,0,274
