timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464059284141000,1552,200,628,1504,512,149
1728464059284984000,1462,47,970,1592,374,320
1728464059285826000,1322,30,1166,1626,225,523
1728464059286668000,1140,1,1189,1558,79,846
1728464059287510000,939,0,1480,1458,5,970
1728464059288352000,727,82,1632,1282,0,1147
1728464059289194000,520,226,1701,1073,0,1332
1728464059290036000,330,413,1729,855,49,1484
1728464059290879000,158,615,1685,652,164,1603
1728464059291722000,29,818,1581,477,320,1668
1728464059292564000,0,1029,1423,311,500,1661
1728464059293406000,0,1234,1230,169,682,1602
1728464059294248000,0,1401,1013,34,810,1452
1728464059295090000,74,1508,788,0,928,1252
1728464059295932000,356,1567,560,0,1098,1036
1728464059296774000,514,1606,393,8,1223,826
1728464059297616000,618,1590,171,138,1334,610
1728464059298458000,837,1493,31,306,1377,431
1728464059299300000,1053,1348,0,514,1357,254
1728464059300141000,1236,1170,8,736,1284,105
1728464059300983000,1394,956,0,938,1153,2
1728464059301825000,1509,736,116,1100,997,0
1728464059302667000,1565,523,278,1274,818,0
1728464059303509000,1583,322,549,1423,637,43
1728464059304352000,1543,162,737,1537,471,184
1728464059305195000,1431,22,847,1604,330,453
1728464059306037000,1316,13,1108,1612,192,641
1728464059306879000,1147,8,1324,1549,42,732
1728464059307721000,887,9,1535,1422,0,1012
1728464059308563000,2531,557,565,107,66,66
1728464059310247000,2388,79,1228,106,71,77
1728464059311089000,2076,12,1584,113,73,79
1728464059311931000,1743,5,1898,124,73,78
1728464059312772000,1444,0,2175,117,71,68
1728464059313614000,1125,85,2535,106,65,64
1728464059314456000,799,299,2624,104,65,64
1728464059315298000,480,599,2675,109,66,64
1728464059316140000,241,954,2632,149,92,48
1728464059316982000,74,1266,2546,130,71,45
1728464059317824000,0,1600,2176,158,77,50
1728464059318665000,0,1816,1872,117,69,69
1728464059319507000,0,2047,1553,116,65,74
1728464059320349000,93,2626,1191,101,74,72
1728464059321191000,308,2871,853,106,72,71
1728464059322033000,576,2935,526,106,68,84
1728464059322875000,890,2808,250,102,101,71
1728464059323717000,1218,2537,42,106,89,64
1728464059324558000,1507,2030,7,98,86,64
1728464059325137000,1794,1728,5,107,98,69
1728464059325979000,2036,1401,0,109,112,53
1728464059326821000,2428,1079,111,117,106,52
1728464059327663000,2498,773,345,116,15,57
1728464059328505000,2512,469,642,109,64,69
1728464059329347000,2465,229,971,104,69,78
1728464059330188000,2352,37,1317,109,70,66
1728464059331030000,1928,0,1666,121,66,75
1728464059331872000,1670,1,1967,121,79,74
1728464059332714000,1368,8,2280,121,64,82
1728464059333556000,1029,139,2578,116,64,66
1728464059334398000,730,352,2648,115,71,69
1728464059335240000,496,644,2670,105,52,77
1728464059336082000,247,973,2593,174,53,78
1728464059336924000,0,1304,2479,186,52,81
1728464059337765000,0,1600,2081,159,73,89
1728464059338715000,0,1894,1795,113,79,79
1728464059339557000,0,2375,1472,113,64,68
1728464059340399000,132,2707,1107,113,71,73
1728464059341241000,368,2887,752,106,71,73
1728464059342083000,655,2914,449,106,66,72
1728464059342925000,949,2761,189,96,64,69
1728464059343767000,1277,2439,1,98,64,69
1728464059344608000,1576,1954,0,86,74,77
1728464059345450000,1829,1676,2,37,50,56
1728464059346292000,2283,1367,2,41,64,46
1728464059347134000,2422,1033,154,53,64,65
1728464059347976000,2511,704,426,98,64,74
1728464059348818000,2511,414,736,106,69,69
1728464059349660000,2443,174,1056,114,71,78
1728464059350502000,2319,6,1412,111,75,78
1728464059351344000,1879,9,1752,119,64,73
1728464059352077000,1584,0,2054,121,71,77
1728464059352918000,1281,0,2485,121,77,73
1728464059353760000,957,196,2605,101,69,75
1728464059354602000,654,442,2665,104,78,65
1728464059355444000,341,743,2679,106,50,157
1728464059356286000,113,1045,2517,100,52,147
1728464059357128000,0,1379,2408,109,89,122
1728464059357970000,0,1672,2010,121,69,71
1728464059358812000,0,1961,1705,116,75,73
1728464059359653000,16,2472,1366,101,66,76
1728464059360495000,189,2777,1018,109,69,65
1728464059361337000,448,2924,669,110,69,79
1728464059362179000,738,2881,361,98,74,64
1728464059363021000,1042,2755,117,98,66,50
1728464059363862000,1371,2424,0,98,66,58
1728464059364703000,1662,1927,0,104,71,64
1728464059365544000,1909,1712,0,114,75,30
1728464059366385000,2334,1399,21,102,74,26
1728464059367227000,2441,1037,225,141,87,26
1728464059368069000,2522,627,498,101,73,74
1728464059368911000,2499,349,810,106,64,74
1728464059369753000,2412,121,1157,109,65,73
1728464059370595000,2279,1,1505,117,68,71
1728464059371437000,1806,9,1832,106,65,82
1728464059372279000,1508,0,2119,119,66,69
1728464059373120000,1193,39,2527,121,66,72
1728464059373962000,876,217,2613,116,74,64
1728464059374804000,576,489,2667,101,61,75
1728464059375646000,308,781,2651,94,17,50
1728464059376488000,89,1100,2559,103,26,66
1728464059377330000,21,1440,2368,113,30,64
1728464059378172000,0,1743,1940,117,73,69
1728464059379022000,0,2018,1626,122,69,68
1728464059379864000,55,2550,1273,109,74,70
1728464059380706000,245,2834,918,101,68,74
1728464059381548000,505,2931,591,105,70,65
1728464059382390000,848,2854,298,152,64,68
1728464059383232000,1120,2627,82,150,64,77
1728464059384073000,1495,2224,18,91,55,74
1728464059384914000,1768,1826,2,132,64,68
1728464059385756000,2012,1517,0,165,58,86
1728464059386598000,2256,1216,66,161,53,103
1728464059387440000,2383,873,277,170,47,98
1728464059388282000,2515,552,583,108,68,68
1728464059389124000,2490,301,890,104,74,82
1728464059389966000,2391,82,1248,105,69,75
1728464059390807000,2047,16,1591,117,66,66
1728464059391649000,1735,0,1913,117,74,73
1728464059392498000,1432,4,2151,105,71,81
1728464059393340000,1127,100,2560,106,64,79
1728464059394182000,793,303,2639,106,79,66
1728464059395024000,505,572,2670,109,69,79
1728464059395866000,224,932,2656,77,56,73
1728464059396707000,8,1259,2538,98,68,50
1728464059397549000,0,1578,2147,101,71,53
1728464059398390000,0,1820,1861,113,69,74
1728464059399232000,0,2056,1553,106,64,74
1728464059400074000,92,2635,1199,110,70,65
1728464059400916000,312,2864,834,107,67,75
1728464059401758000,584,2930,527,92,66,72
1728464059402600000,884,2817,282,100,68,66
1728464059403442000,1210,2542,82,98,71,152
1728464059404283000,1514,2032,0,94,73,125
1728464059405125000,1800,1764,37,92,56,113
1728464059405969000,2031,1457,0,92,57,162
1728464059406811000,2401,1111,26,93,55,165
1728464059407653000,2488,786,274,79,58,157
1728464059408495000,2517,484,641,105,58,64
1728464059409337000,2469,229,975,109,69,68
1728464059410179000,2368,36,1321,111,79,73
1728464059411021000,1939,2,1673,114,68,82
1728464059411863000,1672,4,1984,116,58,69
1728464059412704000,1370,0,2255,119,69,66
1728464059413546000,1047,133,2573,111,64,50
1728464059414388000,728,369,2657,101,56,57
1728464059415230000,440,661,2670,114,65,50
1728464059416072000,151,1043,2623,137,85,36
1728464059416914000,0,1386,2496,135,85,43
1728464059417755000,0,1691,2072,130,84,33
1728464059418597000,0,1895,1794,116,68,69
1728464059419443000,0,2368,1477,109,69,74
1728464059420284000,138,2709,1107,105,71,74
1728464059421126000,378,2895,756,105,65,74
1728464059421968000,655,2919,449,104,73,73
1728464059422810000,966,2746,178,98,114,66
1728464059423652000,1296,2443,6,96,104,68
1728464059424494000,1585,1947,1,98,105,64
1728464059425336000,1871,1643,11,100,113,79
1728464059426177000,2305,1271,0,106,130,58
1728464059427019000,2416,956,175,104,125,69
1728464059427861000,2512,679,421,100,100,66
1728464059428703000,2509,396,725,103,64,71
1728464059429545000,2433,170,1055,102,64,69
1728464059430387000,2323,7,1410,109,64,73
1728464059431229000,1876,9,1749,117,65,66
1728464059432070000,1600,0,2047,122,70,74
1728464059432921000,1288,6,2485,117,65,73
1728464059433763000,957,186,2604,111,53,66
1728464059434605000,640,439,2665,105,57,64
1728464059435447000,458,715,2671,114,50,69
1728464059436289000,232,1042,2646,117,34,75
1728464059437131000,69,1367,2529,122,30,74
1728464059437972000,31,1663,2023,116,64,71
1728464059438814000,0,1952,1706,114,71,74
1728464059439655000,11,2480,1368,100,66,74
1728464059440497000,197,2779,1022,105,64,69
1728464059441339000,437,2926,680,106,73,74
1728464059442181000,737,2894,367,100,78,74
1728464059443023000,1033,2688,134,145,57,66
1728464059443864000,1356,2356,0,122,58,59
1728464059444705000,1648,1888,1,121,58,64
1728464059445546000,1860,1601,0,138,56,117
1728464059446394000,2294,1272,42,154,53,119
1728464059447236000,2411,934,266,153,52,93
1728464059448078000,2520,618,496,101,66,71
1728464059448920000,2500,346,809,94,64,78
1728464059449762000,2416,117,1160,111,69,64
1728464059450604000,2268,6,1511,114,66,68
