timestamp_nsec,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5
1728464175381222000,1547,0,2232,1656,306,287
1728464175382064000,1200,103,2591,1677,166,517
1728464175382906000,790,322,2650,1640,98,786
1728464175383748000,483,599,2674,1522,0,1013
1728464175384590000,224,911,2630,1330,0,1218
1728464175385432000,23,1232,2518,1101,0,1377
1728464175386273000,0,1540,2131,846,33,1507
1728464175387115000,0,1838,1842,657,157,1600
1728464175387957000,0,2111,1535,437,320,1672
1728464175388799000,98,2676,1163,272,506,1691
1728464175389642000,313,2885,816,148,717,1621
1728464175390484000,584,2910,500,34,910,1504
1728464175391326000,901,2775,303,0,1088,1334
1728464175392168000,1225,2524,109,0,1231,1100
1728464175393010000,1535,2006,0,0,1293,832
1728464175393852000,1829,1728,0,109,1380,586
1728464175394694000,2135,1434,0,301,1401,396
1728464175395536000,2416,1094,154,532,1392,234
1728464175396378000,2503,762,386,788,1313,117
1728464175397221000,2528,460,663,1003,1201,0
1728464175398063000,2461,205,988,1197,1033,0
1728464175398905000,2345,23,1335,1335,832,0
1728464175399747000,1935,9,1680,1472,622,10
1728464175400589000,1657,0,1972,1567,437,98
1728464175401431000,1344,56,2450,1650,305,308
1728464175402273000,1003,254,2584,1700,165,549
1728464175403115000,698,379,2671,1615,64,846
1728464175403957000,413,680,2666,1468,0,1090
1728464175404799000,167,987,2603,1274,1,1256
1728464175405641000,0,1309,2497,1048,0,1412
1728464175406482000,0,1611,2060,793,64,1531
1728464175407324000,0,1890,1791,0,365,339
1728464175408166000,0,2372,1456,0,404,253
1728464175409008000,152,2712,1100,49,432,186
1728464175409850000,383,2908,752,87,440,121
1728464175410692000,717,2931,448,215,420,64
1728464175411534000,965,2740,173,285,412,11
1728464175412376000,1300,2451,5,341,362,0
1728464175413218000,1584,1959,13,404,320,0
1728464175414060000,1792,1669,29,489,249,32
1728464175414902000,2280,1364,9,533,194,53
1728464175415744000,2369,1030,202,557,111,84
1728464175416586000,2511,709,436,537,78,98
1728464175417428000,2508,413,722,535,36,167
1728464175418270000,2447,165,1064,530,0,240
1728464175419111000,2322,2,1418,488,0,320
1728464175419953000,1868,0,1751,435,0,380
1728464175420795000,1588,0,2040,341,0,439
1728464175421664000,1270,7,2496,264,0,478
1728464175422506000,952,194,2611,194,43,510
1728464175423348000,626,433,2666,116,98,526
1728464175424190000,342,767,2674,49,153,532
1728464175425032000,111,1066,2621,16,221,489
1728464175425874000,0,1402,2555,0,284,451
1728464175426715000,0,1682,2016,2,336,395
1728464175427557000,0,1958,1700,5,373,314
1728464175428398000,10,2489,1368,8,408,232
1728464175429240000,202,2776,998,58,426,170
1728464175430082000,459,2927,669,114,434,96
1728464175430924000,733,2887,413,187,425,122
1728464175431766000,1058,2686,116,253,394,65
1728464175432608000,1391,2344,0,335,349,20
1728464175433450000,1678,1889,0,395,302,48
1728464175434291000,1950,1570,0,444,242,64
1728464175435049000,2341,1261,0,485,149,84
1728464175435891000,2466,934,218,522,119,66
1728464175436733000,2520,617,496,539,66,117
1728464175437575000,2497,340,817,530,26,195
1728464175438417000,2408,117,1158,522,0,266
1728464175439259000,2269,4,1511,474,0,343
1728464175440100000,1800,8,1825,405,0,407
1728464175440942000,1519,12,2120,328,0,445
1728464175441783000,1212,64,2532,250,23,485
1728464175442625000,874,247,2615,175,64,516
1728464175443467000,559,597,2669,101,112,503
1728464175444309000,320,887,2647,64,170,487
1728464175445151000,98,1179,2556,9,312,450
1728464175445992000,0,1486,2344,0,299,439
1728464175446833000,0,1760,1934,2,345,372
1728464175447675000,0,2030,1612,2,385,299
1728464175448522000,65,2572,1267,21,419,228
1728464175449364000,273,2840,906,58,436,156
1728464175450207000,517,2928,583,133,429,87
1728464175451049000,826,2850,298,202,406,31
1728464175451891000,1150,2606,69,279,370,0
1728464175452733000,1452,2161,5,346,333,0
1728464175453574000,1766,1772,0,407,224,0
1728464175454416000,1991,1486,0,450,167,0
1728464175455258000,2424,1174,90,510,109,16
1728464175456100000,2495,853,309,533,106,68
1728464175456942000,2514,544,577,539,53,136
1728464175457784000,2481,277,906,530,18,201
1728464175458626000,2382,73,1268,508,0,291
1728464175459467000,2028,23,1600,453,0,365
1728464175460309000,1731,0,1905,394,0,412
1728464175461150000,1434,0,2166,328,0,456
1728464175461997000,1120,105,2559,232,18,500
1728464175462839000,745,309,2631,157,66,528
1728464175463681000,408,568,2678,132,124,549
1728464175464523000,162,882,2648,74,177,514
1728464175465365000,0,1230,2539,0,250,473
1728464175466207000,0,1535,2145,0,304,419
1728464175467048000,0,1833,1857,0,368,361
1728464175467890000,0,2066,1530,4,401,280
1728464175468732000,101,2640,1169,26,417,202
1728464175469574000,314,2873,832,77,437,125
1728464175470416000,581,2928,498,141,433,78
1728464175471258000,898,2807,230,209,409,21
1728464175472100000,1222,2542,41,298,375,0
1728464175472941000,1530,2012,0,366,333,0
1728464175473783000,1801,1778,8,405,258,0
1728464175474625000,2057,1487,0,455,192,0
1728464175475480000,2416,1142,141,496,142,4
1728464175476322000,2510,775,368,540,93,84
1728464175477164000,2523,480,660,538,34,149
1728464175478006000,2459,218,994,530,7,232
1728464175478848000,2350,26,1344,503,0,304
1728464175479690000,1927,9,1680,437,0,375
1728464175480532000,1660,16,1998,378,0,429
1728464175481373000,1344,0,2433,294,1,471
1728464175482215000,1031,148,2581,214,41,506
1728464175483057000,715,373,2642,142,82,522
1728464175483899000,417,637,2626,77,161,584
1728464175484741000,221,986,2584,25,228,496
1728464175485583000,64,1322,2473,0,258,386
1728464175486424000,0,1603,2075,4,326,402
1728464175487265000,0,1888,1776,8,369,334
1728464175488106000,0,2375,1445,2,403,252
1728464175488951000,159,2720,1090,37,426,181
1728464175489793000,381,2912,751,96,433,121
1728464175490635000,682,2974,433,161,430,45
