seq,time,time_delta,ch0,ch1,ch2,ch3,ch4,ch5,phasor0,phasor1,phasor2,phasor3,phasor4,phasor5
1052,1728464324730694,842,1960,0,1632,1720,508,178,(416.9595642089844+497.9833679199219j),(-693.9100341796875+119.09160614013672j),(229.26092529296875-637.2960205078125j),(441.6182556152344-116.27315521240234j),(-138.53831481933594+359.30352783203125j),(-322.13568115234375-337.88720703125j)
1053,1728464324731537,843,1687,0,1959,1772,241,394,(269.0750427246094+587.6488037109375j),(-697.14453125-63.506614685058594j),(390.257080078125-555.2083129882812j),(458.2740478515625+2.4193360805511475j),(-230.15281677246094+310.30908203125j),(-222.70135498046875-409.4792175292969j)
1054,1728464324732379,842,1516,0,2236,1791,125,640,(105.35678100585938+636.6090087890625j),(-654.8201293945312-241.20541381835938j),(523.3946533203125-434.5507507324219j),(442.5960388183594+121.09793090820312j),(-299.6864318847656+240.9548797607422j),(-107.5220947265625-452.73455810546875j)
1055,1728464324733222,843,1052,130,2574,1699,45,908,(-72.1760025024414+639.7266845703125j),(-570.0791015625-402.4664306640625j),(627.971435546875-281.6156005859375j),(395.3675537109375+231.30821228027344j),(-351.07391357421875+155.3848876953125j),(16.09499168395996-464.39263916015625j)
1056,1728464324734071,849,722,346,2657,1548,0,1157,(-238.91233825683594+598.2774658203125j),(-444.3148193359375-535.7177734375j),(680.3467407226562-109.25157165527344j),(320.6603698730469+325.3885803222656j),(-380.09259033203125+59.0207633972168j),(138.23553466796875-443.73455810546875j)
1057,1728464324734913,842,431,629,2657,1331,0,1361,(-388.67596435546875+515.2369384765625j),(-287.70391845703125-631.705810546875j),(685.64208984375+70.61170959472656j),(223.42453002929688+396.73345947265625j),(-382.376708984375-41.354736328125j),(250.74679565429688-392.2004089355469j)
1058,1728464324735755,842,192,949,2612,1086,0,1532,(-511.6025390625+396.3290710449219j),(-111.14315032958984-683.770751953125j),(644.2050170898438+245.71682739257812j),(110.51329803466797+440.3406677246094j),(-358.6441345214844-138.9119873046875j),(345.7240905761719-313.39923095703125j)
1059,1728464324736597,842,0,1270,2509,839,82,1673,(-599.283203125+249.7325897216797j),(72.99758911132812-688.3319091796875j),(557.4909057617188+403.7640075683594j),(-10.038186073303223+453.1844482421875j),(-310.26934814453125-226.94866943359375j),(416.7076416015625-212.79830932617188j)
1060,1728464324737439,842,0,1576,2088,630,229,1762,(-643.4986572265625+86.11724853515625j),(252.16514587402344-645.0462036132812j),(432.02093505859375+533.7669677734375j),(-129.64520263671875+434.4327392578125j),(-239.46939086914062-299.12017822265625j),(458.6716003417969-97.40432739257812j)
1061,1728464324738281,842,0,1873,1792,402,405,1792,(-641.2849731445312-82.67665100097656j),(413.4610595703125-557.014404296875j),(275.97161865234375+626.5426025390625j),(-241.20884704589844+385.12615966796875j),(-152.603759765625-350.56207275390625j),(468.8565368652344+24.789348602294922j)
1062,1728464324739123,842,0,2330,1466,232,608,1782,(-597.3109741210938-245.64215087890625j),(546.2352294921875-430.3004150390625j),(100.82500457763672+675.6605834960938j),(-333.67401123046875+309.30426025390625j),(-54.61918258666992-377.563720703125j),(446.7061462402344+145.35838317871094j)
1063,1728464324739965,842,128,2698,1112,90,800,1698,(-513.3812255859375-391.8675537109375j),(644.2650146484375-272.8495178222656j),(-81.26756286621094+677.7197265625j),(-402.921630859375+212.25279235839844j),(46.9347038269043-378.3066101074219j),(393.4207763671875+255.90283203125j)
1064,1728464324740808,843,338,2870,765,0,1017,1531,(-394.26416015625-511.33392333984375j),(694.9432373046875-96.26512908935547j),(-256.9237060546875+632.7845458984375j),(-443.56402587890625+100.88764953613281j),(145.78395080566406-352.589111328125j),(312.2533874511719+348.59814453125j)
1065,1728464324741650,842,629,2880,522,0,1204,1332,(-246.43438720703125-595.4036865234375j),(696.9032592773438+87.07366943359375j),(-416.65484619140625+543.4644775390625j),(-454.5616149902344-17.35283660888672j),(234.00511169433594-302.3256530761719j),(209.618896484375+417.0625915527344j)
1066,1728464324742492,842,961,2743,233,0,1330,1074,(-81.92317199707031-638.3585205078125j),(649.6143798828125+264.2089538574219j),(-550.11962890625+415.231689453125j),(-434.58154296875-134.41075134277344j),(304.27923583984375-231.45916748046875j),(92.7214584350586+456.6195983886719j)
1067,1728464324743334,842,1280,2457,2,37,1424,821,(89.22689056396484-636.9691162109375j),(556.722412109375+422.70257568359375j),(-643.5132446289062+257.4506530761719j),(-384.9854736328125-242.30880737304688j),(354.70263671875-144.58187866210938j),(-31.15535545349121+464.3793640136719j)
1068,1728464324744176,842,1585,1961,0,196,1489,568,(254.91000366210938-591.135986328125j),(424.76708984375+551.429931640625j),(-688.2996826171875+82.10317993164062j),(-307.8653869628906-333.34881591796875j),(381.1236267089844-47.56040573120117j),(-153.14151000976562+439.72674560546875j)
1069,1728464324745018,842,1867,1685,1,418,1504,350,(402.6021423339844-504.11212158203125j),(264.75567626953125+641.8233032226562j),(-685.89501953125-98.78556823730469j),(-208.8442840576172-401.0677185058594j),(380.56744384765625+52.73458480834961j),(-264.34906005859375+384.406494140625j)
1070,1728464324745860,842,2322,1376,4,660,1470,186,(522.1749267578125-381.97894287109375j),(86.19728088378906+687.5609130859375j),(-636.9964599609375-272.9530029296875j),(-95.22756958007812-440.7320251464844j),(353.79022216796875+149.39266967773438j),(-356.44317626953125+302.458251953125j)
1071,1728464324746702,842,2440,1046,170,920,1362,57,(605.1372680664062-233.3076171875j),(-98.15489959716797+685.5148315429688j),(-543.116455078125-428.109375j),(24.582380294799805-449.6925048828125j),(301.9425354003906+235.5679168701172j),(-424.229736328125+199.45579528808594j)
1072,1728464324747563,861,2510,706,402,1145,1216,0,(645.9486083984375-68.45643615722656j),(-275.6958923339844+635.82470703125j),(-411.03033447265625-553.3466796875j),(142.62905883789062-427.338623046875j),(229.31622314453125+305.3229675292969j),(-462.12188720703125+82.6666488647461j)
1073,1728464324748405,842,2508,417,706,1337,1020,0,(641.7367553710938+101.08152770996094j),(-433.8435974121094+542.0061645507812j),(-250.7493896484375-640.0547485351562j),(250.34457397460938-375.3338623046875j),(140.34597778320312+353.6991882324219j),(-467.6906433105469-39.734519958496094j)
1074,1728464324749247,842,2431,175,1045,1495,818,0,(593.225341796875+263.6015625j),(-562.1997680664062+410.4850769042969j),(-73.08572387695312-682.2166748046875j),(341.1714172363281-297.1576232910156j),(41.80614471435547+377.3782653808594j),(-441.4704284667969-159.4278564453125j)
1075,1728464324750089,842,2283,98,1380,1638,619,37,(504.1828308105469+407.99578857421875j),(-651.7396850585938+250.332275390625j),(109.8389892578125-676.8514404296875j),(408.2674255371094-198.24526977539062j),(-58.94116973876953+374.8974609375j),(-385.16473388671875-268.2564392089844j)
1076,1728464324750931,842,1841,98,1728,1760,425,203,(382.4927978515625+524.876953125j),(-696.8182983398438+72.45115661621094j),(284.65911865234375-624.4539794921875j),(446.22918701171875-85.67185974121094j),(-156.57945251464844+346.1670837402344j),(-301.9264831542969-358.6204528808594j)
1077,1728464324751773,842,1626,53,2027,1786,314,434,(232.4443817138672+605.6759033203125j),(-695.44873046875-111.33796691894531j),(439.5181884765625-528.7138061523438j),(452.5538330078125+32.56740188598633j),(-243.33409118652344+293.1773681640625j),(-197.69387817382812-424.2431335449219j)
1078,1728464324752615,842,1288,0,2483,1771,144,709,(62.28998947143555+643.7323608398438j),(-640.6817016601562-286.9356689453125j),(564.24072265625-396.1769714355469j),(429.7105407714844+148.85684204101562j),(-314.18255615234375+219.3345947265625j),(-79.26380920410156-460.4474792480469j)
