seq_no=104,	ch0=2401, ch1=   0, ch2=2053, ch3=2165, ch4=  98, ch5=2313, ts=1712137860249564,	delta=951,
seq_no=105,	ch0=2228, ch1=  10, ch2=2480, ch3=1633, ch4=   0, ch5=2496, ts=1712137860250303,	delta=739,
seq_no=106,	ch0=1884, ch1=  66, ch2=2667, ch3=1368, ch4= 196, ch5=2528, ts=1712137860251143,	delta=840,
seq_no=107,	ch0=1472, ch1=  93, ch2=2711, ch3=1063, ch4= 556, ch5=2551, ts=1712137860251982,	delta=839,
seq_no=108,	ch0=1046, ch1= 372, ch2=2734, ch3= 757, ch4=1019, ch5=2563, ts=1712137860252822,	delta=840,
seq_no=109,	ch0= 683, ch1= 712, ch2=2736, ch3= 448, ch4=1433, ch5=2560, ts=1712137860253680,	delta=858,
seq_no=110,	ch0= 352, ch1=1116, ch2=2732, ch3= 151, ch4=1762, ch5=2535, ts=1712137860254513,	delta=833,
seq_no=111,	ch0=  71, ch1=1537, ch2=2724, ch3=  17, ch4=2024, ch5=2476, ts=1712137860255413,	delta=900,
seq_no=112,	ch0=   0, ch1=1936, ch2=2676, ch3=   8, ch4=2335, ch5=2084, ts=1712137860256202,	delta=789,
seq_no=113,	ch0=   0, ch1=2353, ch2=2529, ch3=   0, ch4=2519, ch5=1671, ts=1712137860257036,	delta=834,
seq_no=114,	ch0=   6, ch1=2503, ch2=2104, ch3=  17, ch4=2558, ch5=1344, ts=1712137860257919,	delta=883,
seq_no=115,	ch0=  65, ch1=2543, ch2=1648, ch3= 323, ch4=2590, ch5=1046, ts=1712137860258742,	delta=823,
seq_no=116,	ch0= 392, ch1=2552, ch2=1178, ch3= 953, ch4=2604, ch5= 687, ts=1712137860259580,	delta=838,
seq_no=117,	ch0= 671, ch1=2570, ch2= 736, ch3=1368, ch4=2577, ch5= 421, ts=1712137860260421,	delta=841,
seq_no=118,	ch0=1116, ch1=2560, ch2= 365, ch3=1747, ch4=2564, ch5= 144, ts=1712137860261263,	delta=842,
seq_no=119,	ch0=1489, ch1=2527, ch2=  76, ch3=1996, ch4=2440, ch5=  23, ts=1712137860262769,	delta=1506,
seq_no=120,	ch0=1895, ch1=2492, ch2=  21, ch3=2279, ch4=1994, ch5=  31, ts=1712137860263075,	delta=306,
seq_no=121,	ch0=2286, ch1=2313, ch2=  13, ch3=2307, ch4=1600, ch5=   9, ts=1712137860263821,	delta=746,
seq_no=122,	ch0=2419, ch1=1930, ch2=  14, ch3=2400, ch4=1288, ch5= 192, ts=1712137860264644,	delta=823,
seq_no=123,	ch0=2453, ch1=1505, ch2= 118, ch3=2423, ch4= 992, ch5= 576, ts=1712137860265498,	delta=854,
seq_no=124,	ch0=2476, ch1=1126, ch2= 412, ch3=2425, ch4= 668, ch5=1035, ts=1712137860266322,	delta=824,
seq_no=125,	ch0=2480, ch1= 678, ch2= 802, ch3=2432, ch4= 377, ch5=1467, ts=1712137860267162,	delta=840,
seq_no=126,	ch0=2471, ch1= 297, ch2=1232, ch3=2439, ch4= 179, ch5=1780, ts=1712137860268007,	delta=845,
seq_no=127,	ch0=2446, ch1= 101, ch2=1696, ch3=2364, ch4=  13, ch5=2113, ts=1712137860268850,	delta=843,
seq_no=128,	ch0=2431, ch1=  66, ch2=2152, ch3=2076, ch4=  52, ch5=2354, ts=1712137860269700,	delta=850,
seq_no=129,	ch0=2163, ch1=  13, ch2=2548, ch3=1552, ch4=   0, ch5=2492, ts=1712137860270532,	delta=832,
seq_no=130,	ch0=1807, ch1=  64, ch2=2681, ch3=1291, ch4= 238, ch5=2535, ts=1712137860271372,	delta=840,
seq_no=131,	ch0=1395, ch1= 132, ch2=2719, ch3=1009, ch4= 640, ch5=2556, ts=1712137860272219,	delta=847,
seq_no=132,	ch0= 975, ch1= 408, ch2=2742, ch3= 694, ch4=1091, ch5=2565, ts=1712137860273060,	delta=841,
seq_no=133,	ch0= 608, ch1= 767, ch2=2739, ch3= 398, ch4=1487, ch5=2554, ts=1712137860273915,	delta=855,
seq_no=134,	ch0= 291, ch1=1185, ch2=2727, ch3=  93, ch4=1799, ch5=2524, ts=1712137860274790,	delta=875,
seq_no=135,	ch0=  32, ch1=1604, ch2=2696, ch3=  17, ch4=2080, ch5=2451, ts=1712137860275604,	delta=814,
seq_no=136,	ch0=   0, ch1=2006, ch2=2678, ch3=   8, ch4=2390, ch5=1991, ts=1712137860276533,	delta=929,
seq_no=137,	ch0=   0, ch1=2402, ch2=2425, ch3=   5, ch4=2532, ch5=1599, ts=1712137860277287,	delta=754,
seq_no=138,	ch0=   3, ch1=2508, ch2=1999, ch3=  16, ch4=2547, ch5=1279, ts=1712137860278127,	delta=840,
seq_no=139,	ch0=  86, ch1=2549, ch2=1545, ch3= 405, ch4=2588, ch5= 964, ts=1712137860278977,	delta=850,
seq_no=140,	ch0= 425, ch1=2560, ch2=1063, ch3=1043, ch4=2582, ch5= 626, ts=1712137860279809,	delta=832,
seq_no=141,	ch0= 759, ch1=2568, ch2= 664, ch3=1404, ch4=2589, ch5= 345, ts=1712137860280649,	delta=840,
seq_no=142,	ch0=1157, ch1=2557, ch2= 307, ch3=1782, ch4=2559, ch5= 106, ts=1712137860281515,	delta=866,
seq_no=143,	ch0=1564, ch1=2528, ch2=  37, ch3=2058, ch4=2368, ch5=  33, ts=1712137860282342,	delta=827,
seq_no=144,	ch0=1961, ch1=2481, ch2=  21, ch3=2299, ch4=1916, ch5=  17, ts=1712137860283325,	delta=983,
seq_no=145,	ch0=2315, ch1=2252, ch2=  16, ch3=2323, ch4=1536, ch5=   8, ts=1712137860284048,	delta=723,
seq_no=146,	ch0=2432, ch1=1864, ch2=  22, ch3=2403, ch4=1228, ch5= 237, ts=1712137860284868,	delta=820,
seq_no=147,	ch0=2456, ch1=1422, ch2= 166, ch3=2415, ch4= 935, ch5= 668, ts=1712137860285723,	delta=855,
seq_no=148,	ch0=2492, ch1=1036, ch2= 484, ch3=2428, ch4= 619, ch5=1129, ts=1712137860286550,	delta=827,
seq_no=149,	ch0=2478, ch1= 611, ch2= 874, ch3=2430, ch4= 320, ch5=1546, ts=1712137860287396,	delta=846,
seq_no=150,	ch0=2471, ch1= 274, ch2=1320, ch3=2414, ch4= 110, ch5=1830, ts=1712137860288236,	delta=840,
seq_no=151,	ch0=2431, ch1=  74, ch2=1778, ch3=2344, ch4=  14, ch5=2129, ts=1712137860289077,	delta=841,
seq_no=152,	ch0=2383, ch1=   0, ch2=2224, ch3=1964, ch4=  73, ch5=2407, ts=1712137860289931,	delta=854,
seq_no=153,	ch0=2095, ch1=   6, ch2=2608, ch3=1500, ch4=  11, ch5=2499, ts=1712137860290764,	delta=833,
seq_no=154,	ch0=1724, ch1=  13, ch2=2688, ch3=1236, ch4= 282, ch5=2538, ts=1712137860291606,	delta=842,
seq_no=155,	ch0=1318, ch1= 167, ch2=2719, ch3= 953, ch4= 722, ch5=2552, ts=1712137860292453,	delta=847,
seq_no=156,	ch0= 913, ch1= 469, ch2=2737, ch3= 638, ch4=1169, ch5=2564, ts=1712137860293291,	delta=838,
seq_no=157,	ch0= 552, ch1= 850, ch2=2744, ch3= 329, ch4=1555, ch5=2553, ts=1712137860294135,	delta=844,
seq_no=158,	ch0= 235, ch1=1266, ch2=2737, ch3=  34, ch4=1840, ch5=2511, ts=1712137860295214,	delta=1079,
seq_no=159,	ch0=   0, ch1=1677, ch2=2693, ch3=   0, ch4=2112, ch5=2374, ts=1712137860295856,	delta=642,
seq_no=160,	ch0=   0, ch1=2080, ch2=2648, ch3=   4, ch4=2435, ch5=1903, ts=1712137860296668,	delta=812,
seq_no=161,	ch0=   0, ch1=2445, ch2=2375, ch3=   0, ch4=2527, ch5=1537, ts=1712137860297673,	delta=1005,
seq_no=162,	ch0=   0, ch1=2522, ch2=1928, ch3=  38, ch4=2569, ch5=1198, ts=1712137860298382,	delta=709,
seq_no=163,	ch0= 145, ch1=2548, ch2=1462, ch3= 493, ch4=2592, ch5= 891, ts=1712137860299203,	delta=821,
seq_no=164,	ch0= 485, ch1=2560, ch2= 993, ch3=1133, ch4=2590, ch5= 553, ts=1712137860300041,	delta=838,
seq_no=165,	ch0= 812, ch1=2570, ch2= 558, ch3=1510, ch4=2584, ch5= 338, ts=1712137860300884,	delta=843,
seq_no=166,	ch0=1228, ch1=2568, ch2= 250, ch3=1827, ch4=2535, ch5=  64, ts=1712137860301739,	delta=855,
seq_no=167,	ch0=1642, ch1=2528, ch2=   4, ch3=2115, ch4=2289, ch5=  14, ts=1712137860302567,	delta=828,
seq_no=168,	ch0=2047, ch1=2485, ch2=  10, ch3=2316, ch4=1845, ch5=   8, ts=1712137860303412,	delta=845,
seq_no=169,	ch0=2353, ch1=2188, ch2=  14, ch3=2353, ch4=1475, ch5=  10, ts=1712137860304252,	delta=840,
seq_no=170,	ch0=2428, ch1=1781, ch2=  11, ch3=2403, ch4=1171, ch5= 306, ts=1712137860305096,	delta=844,
seq_no=171,	ch0=2468, ch1=1349, ch2= 213, ch3=2421, ch4= 868, ch5= 759, ts=1712137860305947,	delta=851,
seq_no=172,	ch0=2480, ch1= 967, ch2= 554, ch3=2417, ch4= 635, ch5=1206, ts=1712137860306782,	delta=835,
seq_no=173,	ch0=2483, ch1= 560, ch2= 952, ch3=2439, ch4= 274, ch5=1587, ts=1712137860307627,	delta=845,
seq_no=174,	ch0=2464, ch1= 211, ch2=1403, ch3=2405, ch4=  76, ch5=1883, ts=1712137860308468,	delta=841,
seq_no=175,	ch0=2431, ch1=  19, ch2=1907, ch3=2322, ch4=  16, ch5=2160, ts=1712137860309310,	delta=842,
seq_no=176,	ch0=2331, ch1=   0, ch2=2315, ch3=1870, ch4=  64, ch5=2444, ts=1712137860310155,	delta=845,
seq_no=177,	ch0=2035, ch1=  21, ch2=2630, ch3=1459, ch4=  27, ch5=2507, ts=1712137860311001,	delta=846,
seq_no=178,	ch0=1652, ch1=   0, ch2=2702, ch3=1187, ch4= 365, ch5=2539, ts=1712137860311839,	delta=838,
seq_no=179,	ch0=1243, ch1= 218, ch2=2719, ch3= 900, ch4= 808, ch5=2560, ts=1712137860312799,	delta=960,
seq_no=180,	ch0= 837, ch1= 537, ch2=2744, ch3= 576, ch4=1246, ch5=2566, ts=1712137860313583,	delta=784,
seq_no=181,	ch0= 478, ch1= 925, ch2=2732, ch3= 276, ch4=1605, ch5=2543, ts=1712137860314384,	delta=801,
seq_no=182,	ch0= 192, ch1=1335, ch2=2720, ch3=   0, ch4=1875, ch5=2505, ts=1712137860315220,	delta=836,
seq_no=183,	ch0=   0, ch1=1756, ch2=2689, ch3=  21, ch4=2191, ch5=2288, ts=1712137860316063,	delta=843,
seq_no=184,	ch0=   0, ch1=2141, ch2=2628, ch3=  13, ch4=2457, ch5=1827, ts=1712137860316899,	delta=836,
seq_no=185,	ch0=   0, ch1=2476, ch2=2289, ch3=  20, ch4=2528, ch5=1472, ts=1712137860317752,	delta=853,
seq_no=186,	ch0=   3, ch1=2414, ch2=1838, ch3= 104, ch4=2584, ch5=1170, ts=1712137860318583,	delta=831,
seq_no=187,	ch0= 202, ch1=2558, ch2=1378, ch3= 652, ch4=2585, ch5= 844, ts=1712137860319427,	delta=844,
seq_no=188,	ch0= 541, ch1=2572, ch2= 919, ch3=1216, ch4=2589, ch5= 541, ts=1712137860320270,	delta=843,
seq_no=189,	ch0= 909, ch1=2568, ch2= 514, ch3=1601, ch4=2575, ch5= 276, ts=1712137860321116,	delta=846,
seq_no=190,	ch0=1313, ch1=2539, ch2= 194, ch3=1880, ch4=2543, ch5=  29, ts=1712137860321967,	delta=851,
seq_no=191,	ch0=1720, ch1=2518, ch2=  11, ch3=2174, ch4=2191, ch5=  18, ts=1712137860322798,	delta=831,
seq_no=192,	ch0=2104, ch1=2443, ch2=  16, ch3=2326, ch4=1759, ch5=  10, ts=1712137860323639,	delta=841,
seq_no=193,	ch0=2383, ch1=2112, ch2=  10, ch3=2379, ch4=1411, ch5=  21, ts=1712137860324483,	delta=844,
seq_no=194,	ch0=2440, ch1=1693, ch2=  10, ch3=2417, ch4=1120, ch5= 387, ts=1712137860325327,	delta=844,
seq_no=195,	ch0=2470, ch1=1260, ch2= 278, ch3=2430, ch4= 800, ch5= 839, ts=1712137860326179,	delta=852,
seq_no=196,	ch0=2483, ch1= 825, ch2= 608, ch3=2428, ch4= 508, ch5=1273, ts=1712137860327018,	delta=839,
seq_no=197,	ch0=2476, ch1= 479, ch2=1103, ch3=2423, ch4= 214, ch5=1634, ts=1712137860327857,	delta=839,
seq_no=198,	ch0=2477, ch1= 141, ch2=1473, ch3=2383, ch4=  29, ch5=1919, ts=1712137860328738,	delta=881,
seq_no=199,	ch0=2421, ch1=   5, ch2=2045, ch3=2295, ch4=  30, ch5=2247, ts=1712137860329574,	delta=836,
seq_no=200,	ch0=2313, ch1=   0, ch2=2375, ch3=1799, ch4=  52, ch5=2460, ts=1712137860330396,	delta=822,
seq_no=201,	ch0=1985, ch1=   8, ch2=2659, ch3=1432, ch4=  75, ch5=2510, ts=1712137860331230,	delta=834,
seq_no=202,	ch0=1585, ch1=  22, ch2=2696, ch3=1145, ch4= 448, ch5=2544, ts=1712137860332073,	delta=843,
seq_no=203,	ch0=1168, ch1= 281, ch2=2727, ch3= 832, ch4= 903, ch5=2560, ts=1712137860332914,	delta=841,
seq_no=204,	ch0= 775, ch1= 624, ch2=2742, ch3= 522, ch4=1326, ch5=2567, ts=1712137860333772,	delta=858,
seq_no=205,	ch0= 435, ch1= 996, ch2=2736, ch3= 230, ch4=1665, ch5=2527, ts=1712137860334605,	delta=833,
seq_no=206,	ch0= 130, ch1=1415, ch2=2712, ch3=  22, ch4=1948, ch5=2496, ts=1712137860335443,	delta=838,
seq_no=207,	ch0=   0, ch1=1843, ch2=2686, ch3=  18, ch4=2259, ch5=2215, ts=1712137860336283,	delta=840,
seq_no=208,	ch0=   0, ch1=2243, ch2=2624, ch3=  14, ch4=2496, ch5=1766, ts=1712137860337131,	delta=848,
seq_no=209,	ch0=   0, ch1=2489, ch2=2240, ch3=   8, ch4=2557, ch5=1415, ts=1712137860337982,	delta=851,
seq_no=210,	ch0=   1, ch1=2483, ch2=1768, ch3= 204, ch4=2562, ch5=1120, ts=1712137860338816,	delta=834,
seq_no=211,	ch0= 254, ch1=2532, ch2=1327, ch3= 750, ch4=2590, ch5= 788, ts=1712137860339658,	delta=842,
seq_no=212,	ch0= 580, ch1=2571, ch2= 860, ch3=1300, ch4=2585, ch5= 482, ts=1712137860340497,	delta=839,
seq_no=213,	ch0= 975, ch1=2563, ch2= 451, ch3=1659, ch4=2571, ch5= 235, ts=1712137860341465,	delta=968,
seq_no=214,	ch0=1384, ch1=2535, ch2= 151, ch3=1919, ch4=2511, ch5=  11, ts=1712137860342200,	delta=735,
seq_no=215,	ch0=1775, ch1=2510, ch2=  18, ch3=2216, ch4=2104, ch5=  20, ts=1712137860343036,	delta=836,
seq_no=216,	ch0=2173, ch1=2412, ch2=  10, ch3=2335, ch4=1689, ch5=  11, ts=1712137860343876,	delta=840,
seq_no=217,	ch0=2402, ch1=2046, ch2=  13, ch3=2383, ch4=1348, ch5=  73, ts=1712137860344717,	delta=841,
seq_no=218,	ch0=2447, ch1=1591, ch2=  56, ch3=2420, ch4=1094, ch5= 456, ts=1712137860345571,	delta=854,
seq_no=219,	ch0=2475, ch1=1182, ch2= 448, ch3=2424, ch4= 736, ch5= 922, ts=1712137860346406,	delta=835,
seq_no=220,	ch0=2483, ch1= 758, ch2= 691, ch3=2423, ch4= 404, ch5=1344, ts=1712137860347247,	delta=841,
seq_no=221,	ch0=2473, ch1= 423, ch2=1154, ch3=2425, ch4= 192, ch5=1688, ts=1712137860348090,	delta=843,
seq_no=222,	ch0=2574, ch1= 114, ch2=1547, ch3=2383, ch4=   0, ch5=1979, ts=1712137860348928,	delta=838,
seq_no=223,	ch0=2419, ch1=  44, ch2=2076, ch3=2228, ch4=  45, ch5=2324, ts=1712137860349786,	delta=858,
seq_no=224,	ch0=2286, ch1=   0, ch2=2450, ch3=1732, ch4=   0, ch5=2480, ts=1712137860350609,	delta=823,
seq_no=225,	ch0=1918, ch1=   9, ch2=2668, ch3=1367, ch4= 138, ch5=2513, ts=1712137860351451,	delta=842,
seq_no=226,	ch0=1509, ch1=  77, ch2=2708, ch3=1088, ch4= 530, ch5=2543, ts=1712137860352297,	delta=846,
