seq=0,	ch0= 755,	ch1= 165,	ch2= 331,	ch3= 397,	ch4= 154,	ch5=   0,	time=1728462640208766,	delta=1728462640208766,	
seq=1,	ch0= 736,	ch1=  41,	ch2= 463,	ch3= 392,	ch4= 181,	ch5=  17,	time=1728462640209607,	delta=841,	
seq=2,	ch0= 584,	ch1=   0,	ch2= 579,	ch3= 416,	ch4= 118,	ch5=  82,	time=1728462640210448,	delta=841,	
seq=3,	ch0= 528,	ch1=   0,	ch2= 677,	ch3= 402,	ch4=  23,	ch5= 129,	time=1728462640211289,	delta=841,	
seq=4,	ch0= 420,	ch1=   0,	ch2= 761,	ch3= 379,	ch4=   0,	ch5= 184,	time=1728462640212130,	delta=841,	
seq=5,	ch0= 320,	ch1=  57,	ch2= 813,	ch3= 351,	ch4=   0,	ch5= 245,	time=1728462640212971,	delta=841,	
seq=6,	ch0= 213,	ch1= 133,	ch2= 845,	ch3= 309,	ch4=   0,	ch5= 298,	time=1728462640213812,	delta=841,	
seq=7,	ch0= 126,	ch1= 234,	ch2= 842,	ch3= 244,	ch4=   0,	ch5= 345,	time=1728462640214653,	delta=841,	
seq=8,	ch0=  11,	ch1= 344,	ch2= 832,	ch3= 199,	ch4=   4,	ch5= 386,	time=1728462640215494,	delta=841,	
seq=9,	ch0=   0,	ch1= 450,	ch2= 757,	ch3= 149,	ch4=  26,	ch5= 401,	time=1728462640216336,	delta=842,	
seq=10,	ch0=  25,	ch1= 373,	ch2= 789,	ch3= 286,	ch4=  13,	ch5= 517,	time=1728462655337011,	delta=15120675,	
seq=11,	ch0=   0,	ch1= 470,	ch2= 722,	ch3= 205,	ch4=  50,	ch5= 550,	time=1728462655337853,	delta=842,	
seq=12,	ch0=   0,	ch1= 576,	ch2= 626,	ch3= 128,	ch4= 106,	ch5= 565,	time=1728462655338694,	delta=841,	
seq=13,	ch0=   0,	ch1= 667,	ch2= 535,	ch3=  58,	ch4= 127,	ch5= 549,	time=1728462655339535,	delta=841,	
seq=14,	ch0= 143,	ch1= 728,	ch2= 458,	ch3=  28,	ch4= 189,	ch5= 517,	time=1728462655340376,	delta=841,	
seq=15,	ch0= 657,	ch1= 505,	ch2=   0,	ch3= 170,	ch4= 461,	ch5=  69,	time=1728462655346270,	delta=5894,	
seq=16,	ch0= 728,	ch1= 382,	ch2=  10,	ch3= 256,	ch4= 442,	ch5=  42,	time=1728462640217973,	delta=18446744073694423319,	
seq=17,	ch0= 772,	ch1= 272,	ch2=  84,	ch3= 334,	ch4= 389,	ch5=   0,	time=1728462640218815,	delta=842,	
seq=18,	ch0= 786,	ch1= 229,	ch2= 186,	ch3= 413,	ch4= 344,	ch5=   0,	time=1728462640219657,	delta=842,	
seq=19,	ch0= 776,	ch1=   0,	ch2= 282,	ch3= 448,	ch4= 357,	ch5=   0,	time=1728462640220499,	delta=842,	
seq=20,	ch0= 722,	ch1=   0,	ch2= 410,	ch3= 526,	ch4= 260,	ch5=   0,	time=1728462640221341,	delta=842,	
seq=21,	ch0= 685,	ch1=   0,	ch2= 532,	ch3= 544,	ch4=  75,	ch5=  55,	time=1728462640222182,	delta=841,	
seq=22,	ch0= 569,	ch1=   2,	ch2= 637,	ch3= 560,	ch4=  83,	ch5= 114,	time=1728462640223023,	delta=841,	
seq=23,	ch0= 466,	ch1=   0,	ch2= 730,	ch3= 552,	ch4=  37,	ch5= 192,	time=1728462640223864,	delta=841,	
seq=24,	ch0= 352,	ch1=  29,	ch2= 798,	ch3= 526,	ch4=   0,	ch5= 266,	time=1728462640224705,	delta=841,	
seq=25,	ch0= 257,	ch1=  98,	ch2= 833,	ch3= 488,	ch4=   0,	ch5= 354,	time=1728462640225546,	delta=841,	
seq=26,	ch0= 158,	ch1= 193,	ch2= 846,	ch3= 407,	ch4=   0,	ch5= 426,	time=1728462640226388,	delta=842,	
seq=27,	ch0=  64,	ch1= 277,	ch2= 826,	ch3= 321,	ch4=   0,	ch5= 495,	time=1728462640227230,	delta=842,	
seq=28,	ch0=   2,	ch1= 410,	ch2= 777,	ch3= 250,	ch4=   2,	ch5= 530,	time=1728462640228071,	delta=841,	
seq=29,	ch0=   0,	ch1= 511,	ch2= 704,	ch3= 172,	ch4=  64,	ch5= 546,	time=1728462640228913,	delta=842,	
seq=30,	ch0=   0,	ch1= 617,	ch2= 612,	ch3= 106,	ch4= 122,	ch5= 565,	time=1728462640229754,	delta=841,	
seq=31,	ch0=   0,	ch1= 700,	ch2= 402,	ch3=  45,	ch4= 153,	ch5= 642,	time=1728462640230595,	delta=841,	
seq=32,	ch0=  32,	ch1= 754,	ch2= 338,	ch3=   5,	ch4= 266,	ch5= 565,	time=1728462640229279,	delta=18446744073709550300,	
seq=33,	ch0= 133,	ch1= 805,	ch2= 229,	ch3=   0,	ch4= 301,	ch5= 401,	time=1728462640230121,	delta=842,	
seq=34,	ch0= 194,	ch1= 814,	ch2= 178,	ch3=   0,	ch4= 370,	ch5= 415,	time=1728462640230963,	delta=842,	
seq=35,	ch0= 290,	ch1= 787,	ch2=  78,	ch3=   0,	ch4= 413,	ch5= 344,	time=1728462640231804,	delta=841,	
seq=36,	ch0= 402,	ch1= 730,	ch2=  10,	ch3=  10,	ch4= 449,	ch5= 248,	time=1728462640232646,	delta=842,	
seq=37,	ch0= 509,	ch1= 674,	ch2=   0,	ch3=  57,	ch4= 480,	ch5= 177,	time=1728462640233488,	delta=842,	
seq=38,	ch0= 591,	ch1= 576,	ch2=   0,	ch3= 119,	ch4= 472,	ch5= 101,	time=1728462640234330,	delta=842,	
seq=39,	ch0= 756,	ch1= 457,	ch2=   0,	ch3= 202,	ch4= 448,	ch5=  37,	time=1728462640235171,	delta=841,	
seq=40,	ch0= 728,	ch1= 367,	ch2=  40,	ch3= 320,	ch4= 429,	ch5=   5,	time=1728462640236013,	delta=842,	
seq=41,	ch0= 763,	ch1= 257,	ch2= 118,	ch3= 356,	ch4= 376,	ch5=   0,	time=1728462640236855,	delta=842,	
seq=42,	ch0= 773,	ch1= 165,	ch2= 216,	ch3= 420,	ch4= 331,	ch5=   0,	time=1728462640237697,	delta=842,	
seq=43,	ch0= 741,	ch1=  97,	ch2= 320,	ch3= 472,	ch4= 264,	ch5=   0,	time=1728462640238539,	delta=842,	
seq=44,	ch0= 698,	ch1=  10,	ch2= 522,	ch3= 524,	ch4= 233,	ch5=  36,	time=1728462640239381,	delta=842,	
