seq=0,	ch0= 156,	ch1= 202,	ch2= 832,	ch3= 294,	ch4=   0,	ch5= 253,	time=1728461294779393,	delta=1728461294779393,	
seq=1,	ch0=  66,	ch1= 362,	ch2= 820,	ch3= 262,	ch4=   0,	ch5= 247,	time=1728461294780234,	delta=841,	
seq=2,	ch0=   0,	ch1= 361,	ch2= 778,	ch3= 250,	ch4=  17,	ch5= 288,	time=1728461294781075,	delta=841,	
seq=3,	ch0=  73,	ch1= 501,	ch2= 746,	ch3= 173,	ch4=   0,	ch5= 322,	time=1728461294781916,	delta=841,	
seq=4,	ch0=   0,	ch1= 608,	ch2= 634,	ch3= 148,	ch4=  18,	ch5= 356,	time=1728461294782757,	delta=841,	
seq=5,	ch0=   0,	ch1= 706,	ch2= 490,	ch3=  64,	ch4=  58,	ch5= 350,	time=1728461294783598,	delta=841,	
seq=6,	ch0=   0,	ch1= 719,	ch2= 464,	ch3=  64,	ch4=  66,	ch5= 341,	time=1728461306124723,	delta=11341125,	
seq=7,	ch0= 661,	ch1= 450,	ch2=   1,	ch3=  14,	ch4= 274,	ch5=  25,	time=1728461306131456,	delta=6733,	
seq=8,	ch0= 738,	ch1= 308,	ch2= 164,	ch3= 114,	ch4= 279,	ch5=  25,	time=1728461306132297,	delta=841,	
seq=9,	ch0= 786,	ch1= 220,	ch2= 150,	ch3= 180,	ch4= 240,	ch5=   0,	time=1728461306133138,	delta=841,	
seq=10,	ch0= 788,	ch1= 133,	ch2= 254,	ch3= 226,	ch4= 218,	ch5=   0,	time=1728461306133979,	delta=841,	
seq=11,	ch0= 751,	ch1=  57,	ch2= 381,	ch3= 267,	ch4= 180,	ch5=   0,	time=1728461306134820,	delta=841,	
seq=12,	ch0= 687,	ch1=   0,	ch2= 480,	ch3= 301,	ch4= 134,	ch5=   0,	time=1728461306135661,	delta=841,	
seq=13,	ch0= 611,	ch1=   0,	ch2= 586,	ch3= 324,	ch4=  88,	ch5=  10,	time=1728461306136502,	delta=841,	
seq=14,	ch0= 504,	ch1=   0,	ch2= 690,	ch3= 325,	ch4=  53,	ch5=  45,	time=1728461306137343,	delta=841,	
seq=15,	ch0= 410,	ch1=  10,	ch2= 766,	ch3= 346,	ch4=  28,	ch5=  79,	time=1728461306138184,	delta=841,	
seq=16,	ch0= 314,	ch1=  80,	ch2= 820,	ch3= 335,	ch4=   0,	ch5= 136,	time=1728461294785296,	delta=18446744073698198728,	
seq=17,	ch0= 199,	ch1= 160,	ch2= 840,	ch3= 321,	ch4=   0,	ch5= 181,	time=1728461294786137,	delta=841,	
seq=18,	ch0= 121,	ch1= 224,	ch2= 845,	ch3= 279,	ch4=   0,	ch5= 224,	time=1728461294786978,	delta=841,	
seq=19,	ch0=   0,	ch1= 338,	ch2= 802,	ch3= 299,	ch4=   0,	ch5= 322,	time=1728461294787819,	delta=841,	
seq=20,	ch0=   0,	ch1= 463,	ch2= 747,	ch3= 162,	ch4=   0,	ch5= 330,	time=1728461294788660,	delta=841,	
seq=21,	ch0=   0,	ch1= 577,	ch2= 649,	ch3= 126,	ch4=  10,	ch5= 341,	time=1728461294789501,	delta=841,	
seq=22,	ch0=   0,	ch1= 663,	ch2= 554,	ch3=  82,	ch4=  36,	ch5= 351,	time=1728461294790342,	delta=841,	
seq=23,	ch0=  18,	ch1= 730,	ch2= 434,	ch3=  41,	ch4=  78,	ch5= 346,	time=1728461294791183,	delta=841,	
seq=24,	ch0=  75,	ch1= 788,	ch2= 321,	ch3=  13,	ch4= 117,	ch5= 330,	time=1728461294792025,	delta=842,	
seq=25,	ch0= 151,	ch1= 817,	ch2= 213,	ch3=   0,	ch4= 157,	ch5= 306,	time=1728461294792866,	delta=841,	
seq=26,	ch0= 234,	ch1= 794,	ch2= 107,	ch3=   0,	ch4= 197,	ch5= 269,	time=1728461294793707,	delta=841,	
seq=27,	ch0= 351,	ch1= 764,	ch2=  92,	ch3=   0,	ch4= 239,	ch5= 226,	time=1728461294794548,	delta=841,	
seq=28,	ch0= 463,	ch1= 696,	ch2=   0,	ch3=   0,	ch4= 250,	ch5= 209,	time=1728461294795389,	delta=841,	
seq=29,	ch0= 573,	ch1= 619,	ch2=   0,	ch3=  10,	ch4= 277,	ch5= 112,	time=1728461294796230,	delta=841,	
seq=30,	ch0= 682,	ch1= 564,	ch2=   0,	ch3=  26,	ch4= 335,	ch5=  66,	time=1728461294797071,	delta=841,	
seq=31,	ch0= 722,	ch1= 385,	ch2=  10,	ch3=  72,	ch4= 224,	ch5=  26,	time=1728461294797912,	delta=841,	
seq=32,	ch0= 681,	ch1= 296,	ch2=  71,	ch3= 193,	ch4= 242,	ch5=  11,	time=1728461294798785,	delta=873,	
seq=33,	ch0= 795,	ch1= 197,	ch2= 174,	ch3= 197,	ch4= 238,	ch5=   0,	time=1728461294799626,	delta=841,	
seq=34,	ch0= 773,	ch1= 106,	ch2= 270,	ch3= 237,	ch4= 204,	ch5=   0,	time=1728461294800467,	delta=841,	
seq=35,	ch0= 733,	ch1=  34,	ch2= 394,	ch3= 277,	ch4= 169,	ch5=   0,	time=1728461294801308,	delta=841,	
seq=36,	ch0= 672,	ch1=   0,	ch2= 509,	ch3= 312,	ch4= 128,	ch5=   0,	time=1728461294802149,	delta=841,	
